,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000001,ACCION POPULAR,,100.000,188,188,232,00000001.jpg,0.617,0.550,12/10/2022,16:00 h,  95.9184,120107,4620
4,00000006,FUERZA POPULAR,,100.000,188,188,651,00000006.jpg,1.733,1.543,12/10/2022,16:00 h,  95.9184,120107,4620
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,188,188,1897,00000007.jpg,5.049,4.496,12/10/2022,16:00 h,  95.9184,120107,4620
2,00000067,SUMATE,,100.000,188,188,2567,00000067.jpg,6.832,6.084,12/10/2022,16:00 h,  95.9184,120107,4620
6,00000003,RENOVACION POPULAR,,100.000,188,188,2782,00000003.jpg,7.404,6.594,12/10/2022,16:00 h,  95.9184,120107,4620
3,00000066,NUEVA LIBERTAD,,100.000,188,188,3199,00000066.jpg,8.514,7.582,12/10/2022,16:00 h,  95.9184,120107,4620
1,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,188,188,3544,00000069.jpg,9.432,8.399,12/10/2022,16:00 h,  95.9184,120107,4620
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,188,188,6602,00000004.jpg,17.571,15.647,12/10/2022,16:00 h,  95.9184,120107,4620
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,188,188,6725,00000002.jpg,17.898,15.939,12/10/2022,16:00 h,  95.9184,120107,4620
0,00000068,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.000,188,188,9374,00000068.jpg,24.949,22.217,12/10/2022,16:00 h,  95.9184,120107,4620
