,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,43,43,7,00000141.jpg,0.083,0.071,12/10/2022,13:00 h,  86.0000,130102,1432
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,43,43,12,00000071.jpg,0.142,0.122,12/10/2022,13:00 h,  86.0000,130102,1432
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,43,43,52,00000011.jpg,0.617,0.528,12/10/2022,13:00 h,  86.0000,130102,1432
7,00000003,RENOVACION POPULAR,,100.000,43,43,148,00000003.jpg,1.757,1.502,12/10/2022,13:00 h,  86.0000,130102,1432
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,43,43,183,00000002.jpg,2.173,1.857,12/10/2022,13:00 h,  86.0000,130102,1432
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,43,43,190,00000008.jpg,2.256,1.928,12/10/2022,13:00 h,  86.0000,130102,1432
4,00000005,JUNTOS POR EL PERU,,100.000,43,43,464,00000005.jpg,5.509,4.709,12/10/2022,13:00 h,  86.0000,130102,1432
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,43,43,731,00000070.jpg,8.680,7.418,12/10/2022,13:00 h,  86.0000,130102,1432
6,00000001,ACCION POPULAR,,100.000,43,43,823,00000001.jpg,9.772,8.352,12/10/2022,13:00 h,  86.0000,130102,1432
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,43,43,1118,00000007.jpg,13.275,11.346,12/10/2022,13:00 h,  86.0000,130102,1432
5,00000006,FUERZA POPULAR,,100.000,43,43,2202,00000006.jpg,26.146,22.346,12/10/2022,13:00 h,  86.0000,130102,1432
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,43,43,2492,00000004.jpg,29.589,25.289,12/10/2022,13:00 h,  86.0000,130102,1432
