,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,847,847,765,00000141.jpg,0.470,0.401,12/10/2022,13:00 h,  98.9486,130101,27898
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,847,847,2355,00000071.jpg,1.447,1.235,12/10/2022,13:00 h,  98.9486,130101,27898
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,847,847,4755,00000008.jpg,2.921,2.494,12/10/2022,13:00 h,  98.9486,130101,27898
7,00000003,RENOVACION POPULAR,,100.000,847,847,4952,00000003.jpg,3.042,2.597,12/10/2022,13:00 h,  98.9486,130101,27898
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,847,847,6813,00000011.jpg,4.185,3.573,12/10/2022,13:00 h,  98.9486,130101,27898
6,00000001,ACCION POPULAR,,100.000,847,847,7749,00000001.jpg,4.760,4.064,12/10/2022,13:00 h,  98.9486,130101,27898
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,847,847,10949,00000070.jpg,6.726,5.742,12/10/2022,13:00 h,  98.9486,130101,27898
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,847,847,14296,00000007.jpg,8.782,7.497,12/10/2022,13:00 h,  98.9486,130101,27898
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,847,847,16741,00000004.jpg,10.283,8.779,12/10/2022,13:00 h,  98.9486,130101,27898
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,847,847,23996,00000002.jpg,14.740,12.584,12/10/2022,13:00 h,  98.9486,130101,27898
5,00000006,FUERZA POPULAR,,100.000,847,847,24344,00000006.jpg,14.954,12.766,12/10/2022,13:00 h,  98.9486,130101,27898
4,00000005,JUNTOS POR EL PERU,,100.000,847,847,45080,00000005.jpg,27.691,23.640,12/10/2022,13:00 h,  98.9486,130101,27898
