,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
10,00000009,PODEMOS PERU,,100.000,77,77,123,00000009.jpg,0.683,0.589,12/10/2022,16:00 h, 100.0000,200905,2883
13,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,77,77,211,00000002.jpg,1.172,1.010,12/10/2022,16:00 h, 100.0000,200905,2883
11,00000004,ALIANZA PARA EL PROGRESO,,100.000,77,77,240,00000004.jpg,1.333,1.149,12/10/2022,16:00 h, 100.0000,200905,2883
1,00000108,MOVIMIENTO ACCION REGIONAL,,100.000,77,77,324,00000108.jpg,1.799,1.551,12/10/2022,16:00 h, 100.0000,200905,2883
0,00000101,PODER ANDINO,,100.000,77,77,435,00000101.jpg,2.416,2.082,12/10/2022,16:00 h, 100.0000,200905,2883
8,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,77,77,762,00000011.jpg,4.231,3.648,12/10/2022,16:00 h, 100.0000,200905,2883
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,77,77,946,00000008.jpg,5.253,4.528,12/10/2022,16:00 h, 100.0000,200905,2883
3,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,77,77,1166,00000105.jpg,6.475,5.581,12/10/2022,16:00 h, 100.0000,200905,2883
9,00000001,ACCION POPULAR,,100.000,77,77,1431,00000001.jpg,7.946,6.850,12/10/2022,16:00 h, 100.0000,200905,2883
5,00000103,MORAL Y DESARROLLO,,100.000,77,77,1790,00000103.jpg,9.940,8.568,12/10/2022,16:00 h, 100.0000,200905,2883
7,00000104,SOMOS PUEBLO,,100.000,77,77,1879,00000104.jpg,10.434,8.994,12/10/2022,16:00 h, 100.0000,200905,2883
6,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,77,77,2383,00000109.jpg,13.233,11.407,12/10/2022,16:00 h, 100.0000,200905,2883
4,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,77,77,2399,00000102.jpg,13.322,11.483,12/10/2022,16:00 h, 100.0000,200905,2883
2,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,77,77,3919,00000100.jpg,21.763,18.759,12/10/2022,16:00 h, 100.0000,200905,2883
