,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,4,4,0,00000011.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,110107,112
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,4,4,1,00000065.jpg,0.184,0.153,12/10/2022,13:00 h, 100.0000,110107,112
9,00000003,RENOVACION POPULAR,,100.000,4,4,1,00000003.jpg,0.184,0.153,12/10/2022,13:00 h, 100.0000,110107,112
0,00000064,CORAZON PATRIOTA,,100.000,4,4,2,00000064.jpg,0.368,0.305,12/10/2022,13:00 h, 100.0000,110107,112
11,00000010,PARTIDO MORADO,,100.000,4,4,2,00000010.jpg,0.368,0.305,12/10/2022,13:00 h, 100.0000,110107,112
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,4,4,3,00000063.jpg,0.552,0.458,12/10/2022,13:00 h, 100.0000,110107,112
7,00000005,JUNTOS POR EL PERU,,100.000,4,4,3,00000005.jpg,0.552,0.458,12/10/2022,13:00 h, 100.0000,110107,112
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,5,00000008.jpg,0.921,0.763,12/10/2022,13:00 h, 100.0000,110107,112
3,00000062,JUNIN RENACE,,100.000,4,4,16,00000062.jpg,2.947,2.443,12/10/2022,13:00 h, 100.0000,110107,112
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,4,4,82,00000004.jpg,15.101,12.519,12/10/2022,13:00 h, 100.0000,110107,112
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,4,4,91,00000061.jpg,16.759,13.893,12/10/2022,13:00 h, 100.0000,110107,112
8,00000001,ACCION POPULAR,,100.000,4,4,139,00000001.jpg,25.599,21.221,12/10/2022,13:00 h, 100.0000,110107,112
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,4,4,198,00000060.jpg,36.464,30.229,12/10/2022,13:00 h, 100.0000,110107,112
