,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,60,60,89,00000007.jpg,0.728,0.618,12/10/2022,13:00 h, 100.0000,140513,2183
3,00000001,ACCION POPULAR,,100.000,60,60,100,00000001.jpg,0.818,0.694,12/10/2022,13:00 h, 100.0000,140513,2183
5,00000003,RENOVACION POPULAR,,100.000,60,60,186,00000003.jpg,1.522,1.291,12/10/2022,13:00 h, 100.0000,140513,2183
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,60,60,303,00000004.jpg,2.480,2.104,12/10/2022,13:00 h, 100.0000,140513,2183
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,60,60,672,00000002.jpg,5.499,4.666,12/10/2022,13:00 h, 100.0000,140513,2183
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,60,60,1048,00000008.jpg,8.576,7.276,12/10/2022,13:00 h, 100.0000,140513,2183
4,00000009,PODEMOS PERU,,100.000,60,60,1203,00000009.jpg,9.845,8.352,12/10/2022,13:00 h, 100.0000,140513,2183
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,60,60,1908,00000074.jpg,15.614,13.247,12/10/2022,13:00 h, 100.0000,140513,2183
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,60,60,2277,00000073.jpg,18.633,15.809,12/10/2022,13:00 h, 100.0000,140513,2183
0,00000072,PATRIA JOVEN,,100.000,60,60,4434,00000072.jpg,36.285,30.785,12/10/2022,13:00 h, 100.0000,140513,2183
