,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000006,FUERZA POPULAR,,100.000,12,12,4,00000006.jpg,0.165,0.136,12/10/2022,13:00 h, 100.0000,100202,527
3,00000005,JUNTOS POR EL PERU,,100.000,12,12,8,00000005.jpg,0.330,0.271,12/10/2022,13:00 h, 100.0000,100202,527
6,00000009,PODEMOS PERU,,100.000,12,12,12,00000009.jpg,0.495,0.407,12/10/2022,13:00 h, 100.0000,100202,527
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,12,12,47,00000011.jpg,1.940,1.593,12/10/2022,13:00 h, 100.0000,100202,527
1,00000058,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,,100.000,12,12,56,00000058.jpg,2.311,1.898,12/10/2022,13:00 h, 100.0000,100202,527
7,00000003,RENOVACION POPULAR,,100.000,12,12,115,00000003.jpg,4.746,3.898,12/10/2022,13:00 h, 100.0000,100202,527
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,12,12,161,00000002.jpg,6.645,5.458,12/10/2022,13:00 h, 100.0000,100202,527
0,00000059,UNO POR ICA,,100.000,12,12,549,00000059.jpg,22.658,18.610,12/10/2022,13:00 h, 100.0000,100202,527
5,00000001,ACCION POPULAR,,100.000,12,12,611,00000001.jpg,25.217,20.712,12/10/2022,13:00 h, 100.0000,100202,527
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,12,12,860,00000004.jpg,35.493,29.153,12/10/2022,13:00 h, 100.0000,100202,527
