,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,75,75,18,00000010.jpg,0.118,0.101,12/10/2022,13:00 h, 100.0000,130307,2630
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,75,75,45,00000071.jpg,0.295,0.251,12/10/2022,13:00 h, 100.0000,130307,2630
5,00000003,RENOVACION POPULAR,,100.000,75,75,85,00000003.jpg,0.557,0.475,12/10/2022,13:00 h, 100.0000,130307,2630
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,75,75,95,00000011.jpg,0.622,0.531,12/10/2022,13:00 h, 100.0000,130307,2630
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,75,75,205,00000008.jpg,1.343,1.146,12/10/2022,13:00 h, 100.0000,130307,2630
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,75,75,703,00000070.jpg,4.605,3.928,12/10/2022,13:00 h, 100.0000,130307,2630
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,75,75,1131,00000004.jpg,7.409,6.320,12/10/2022,13:00 h, 100.0000,130307,2630
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,75,75,1270,00000002.jpg,8.319,7.097,12/10/2022,13:00 h, 100.0000,130307,2630
3,00000005,JUNTOS POR EL PERU,,100.000,75,75,2891,00000005.jpg,18.938,16.154,12/10/2022,13:00 h, 100.0000,130307,2630
4,00000006,FUERZA POPULAR,,100.000,75,75,4001,00000006.jpg,26.209,22.357,12/10/2022,13:00 h, 100.0000,130307,2630
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,75,75,4822,00000007.jpg,31.587,26.945,12/10/2022,13:00 h, 100.0000,130307,2630
