,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,459,459,772,00000002.jpg,0.824,0.689,12/10/2022,16:00 h,  98.2869,040103,18316
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,459,459,1311,00000026.jpg,1.399,1.170,12/10/2022,16:00 h,  98.2869,040103,18316
8,00000005,JUNTOS POR EL PERU,,100.000,459,459,1380,00000005.jpg,1.472,1.232,12/10/2022,16:00 h,  98.2869,040103,18316
2,00000181,AREQUIPA RENACE,,100.000,459,459,2244,00000181.jpg,2.394,2.003,12/10/2022,16:00 h,  98.2869,040103,18316
3,00000029,FUERZA AREQUIPEÑA,,100.000,459,459,3239,00000029.jpg,3.456,2.891,12/10/2022,16:00 h,  98.2869,040103,18316
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,459,459,3665,00000008.jpg,3.910,3.271,12/10/2022,16:00 h,  98.2869,040103,18316
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,459,459,4179,00000004.jpg,4.459,3.730,12/10/2022,16:00 h,  98.2869,040103,18316
7,00000033,AREQUIPA TRANSFORMACION,,100.000,459,459,5470,00000033.jpg,5.836,4.882,12/10/2022,16:00 h,  98.2869,040103,18316
0,00000028,YO AREQUIPA,,100.000,459,459,7467,00000028.jpg,7.967,6.664,12/10/2022,16:00 h,  98.2869,040103,18316
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,459,459,12173,00000027.jpg,12.987,10.864,12/10/2022,16:00 h,  98.2869,040103,18316
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,459,459,24969,00000032.jpg,26.640,22.285,12/10/2022,16:00 h,  98.2869,040103,18316
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,459,459,26860,00000031.jpg,28.657,23.973,12/10/2022,16:00 h,  98.2869,040103,18316
