,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,32,32,6,00000141.jpg,0.082,0.075,12/10/2022,13:00 h, 100.0000,130103,672
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,32,32,11,00000071.jpg,0.150,0.137,12/10/2022,13:00 h, 100.0000,130103,672
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,32,32,27,00000008.jpg,0.368,0.337,12/10/2022,13:00 h, 100.0000,130103,672
7,00000003,RENOVACION POPULAR,,100.000,32,32,31,00000003.jpg,0.423,0.387,12/10/2022,13:00 h, 100.0000,130103,672
6,00000001,ACCION POPULAR,,100.000,32,32,36,00000001.jpg,0.491,0.449,12/10/2022,13:00 h, 100.0000,130103,672
5,00000006,FUERZA POPULAR,,100.000,32,32,135,00000006.jpg,1.840,1.686,12/10/2022,13:00 h, 100.0000,130103,672
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,32,32,175,00000004.jpg,2.385,2.185,12/10/2022,13:00 h, 100.0000,130103,672
4,00000005,JUNTOS POR EL PERU,,100.000,32,32,584,00000005.jpg,7.960,7.292,12/10/2022,13:00 h, 100.0000,130103,672
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,32,32,613,00000002.jpg,8.355,7.654,12/10/2022,13:00 h, 100.0000,130103,672
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,32,32,1328,00000070.jpg,18.100,16.581,12/10/2022,13:00 h, 100.0000,130103,672
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,32,32,1917,00000011.jpg,26.128,23.936,12/10/2022,13:00 h, 100.0000,130103,672
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,32,32,2474,00000007.jpg,33.720,30.890,12/10/2022,13:00 h, 100.0000,130103,672
