,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,4,4,3,00000073.jpg,0.459,0.404,12/10/2022,13:00 h, 100.0000,140511,89
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,4,4,9,00000004.jpg,1.376,1.211,12/10/2022,13:00 h, 100.0000,140511,89
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,4,4,13,00000002.jpg,1.988,1.750,12/10/2022,13:00 h, 100.0000,140511,89
3,00000001,ACCION POPULAR,,100.000,4,4,16,00000001.jpg,2.446,2.153,12/10/2022,13:00 h, 100.0000,140511,89
5,00000003,RENOVACION POPULAR,,100.000,4,4,37,00000003.jpg,5.657,4.980,12/10/2022,13:00 h, 100.0000,140511,89
0,00000072,PATRIA JOVEN,,100.000,4,4,41,00000072.jpg,6.269,5.518,12/10/2022,13:00 h, 100.0000,140511,89
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,4,4,113,00000007.jpg,17.278,15.209,12/10/2022,13:00 h, 100.0000,140511,89
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,118,00000008.jpg,18.043,15.882,12/10/2022,13:00 h, 100.0000,140511,89
4,00000009,PODEMOS PERU,,100.000,4,4,125,00000009.jpg,19.113,16.824,12/10/2022,13:00 h, 100.0000,140511,89
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,4,4,179,00000074.jpg,27.370,24.092,12/10/2022,13:00 h, 100.0000,140511,89
