,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,7,7,1,00000011.jpg,0.062,0.059,12/10/2022,13:00 h, 100.0000,190502,100
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,7,7,1,00000008.jpg,0.062,0.059,12/10/2022,13:00 h, 100.0000,190502,100
0,00000099,PIURA RENACE,,100.000,7,7,7,00000099.jpg,0.437,0.411,12/10/2022,13:00 h, 100.0000,190502,100
6,00000001,ACCION POPULAR,,100.000,7,7,16,00000001.jpg,0.998,0.940,12/10/2022,13:00 h, 100.0000,190502,100
4,00000096,CONTIGO REGION,,100.000,7,7,34,00000096.jpg,2.121,1.996,12/10/2022,13:00 h, 100.0000,190502,100
3,00000097,REGION PARA TODOS,,100.000,7,7,45,00000097.jpg,2.807,2.642,12/10/2022,13:00 h, 100.0000,190502,100
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,7,7,210,00000098.jpg,13.100,12.331,12/10/2022,13:00 h, 100.0000,190502,100
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,7,7,255,00000002.jpg,15.908,14.974,12/10/2022,13:00 h, 100.0000,190502,100
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,7,7,291,00000004.jpg,18.153,17.087,12/10/2022,13:00 h, 100.0000,190502,100
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,7,7,743,00000095.jpg,46.351,43.629,12/10/2022,13:00 h, 100.0000,190502,100
