,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,25,25,13,00000009.jpg,0.269,0.234,12/10/2022,13:00 h,  96.1538,200106,734
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,25,25,17,00000011.jpg,0.352,0.306,12/10/2022,13:00 h,  96.1538,200106,734
7,00000001,ACCION POPULAR,,100.000,25,25,20,00000001.jpg,0.414,0.360,12/10/2022,13:00 h,  96.1538,200106,734
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,25,25,66,00000008.jpg,1.367,1.186,12/10/2022,13:00 h,  96.1538,200106,734
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,25,25,253,00000100.jpg,5.239,4.548,12/10/2022,13:00 h,  96.1538,200106,734
0,00000101,PODER ANDINO,,100.000,25,25,303,00000101.jpg,6.275,5.447,12/10/2022,13:00 h,  96.1538,200106,734
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,25,25,454,00000109.jpg,9.402,8.161,12/10/2022,13:00 h,  96.1538,200106,734
4,00000103,MORAL Y DESARROLLO,,100.000,25,25,526,00000103.jpg,10.893,9.455,12/10/2022,13:00 h,  96.1538,200106,734
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,25,25,1011,00000102.jpg,20.936,18.174,12/10/2022,13:00 h,  96.1538,200106,734
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,25,25,2166,00000105.jpg,44.854,38.936,12/10/2022,13:00 h,  96.1538,200106,734
