,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,659,659,955,00000141.jpg,0.731,0.634,12/10/2022,16:00 h, 100.0000,140109,19948
3,00000001,ACCION POPULAR,,100.000,659,659,2627,00000001.jpg,2.010,1.744,12/10/2022,16:00 h, 100.0000,140109,19948
7,00000010,PARTIDO MORADO,,100.000,659,659,3055,00000010.jpg,2.338,2.028,12/10/2022,16:00 h, 100.0000,140109,19948
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,659,659,3366,00000008.jpg,2.576,2.235,12/10/2022,16:00 h, 100.0000,140109,19948
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,659,659,6959,00000004.jpg,5.326,4.620,12/10/2022,16:00 h, 100.0000,140109,19948
2,00000006,FUERZA POPULAR,,100.000,659,659,7085,00000006.jpg,5.422,4.704,12/10/2022,16:00 h, 100.0000,140109,19948
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,659,659,11195,00000011.jpg,8.567,7.433,12/10/2022,16:00 h, 100.0000,140109,19948
4,00000009,PODEMOS PERU,,100.000,659,659,24467,00000009.jpg,18.724,16.244,12/10/2022,16:00 h, 100.0000,140109,19948
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,659,659,34077,00000002.jpg,26.078,22.625,12/10/2022,16:00 h, 100.0000,140109,19948
5,00000003,RENOVACION POPULAR,,100.000,659,659,36885,00000003.jpg,28.227,24.489,12/10/2022,16:00 h, 100.0000,140109,19948
