,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
13,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,13,13,4,00000008.jpg,0.135,0.125,12/10/2022,12:30 h, 100.0000,021306,239
7,00000006,FUERZA POPULAR,,100.000,13,13,8,00000006.jpg,0.269,0.249,12/10/2022,12:30 h, 100.0000,021306,239
8,00000001,ACCION POPULAR,,100.000,13,13,9,00000001.jpg,0.303,0.280,12/10/2022,12:30 h, 100.0000,021306,239
12,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,13,13,14,00000007.jpg,0.471,0.436,12/10/2022,12:30 h, 100.0000,021306,239
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,13,13,17,00000020.jpg,0.572,0.529,12/10/2022,12:30 h, 100.0000,021306,239
10,00000003,RENOVACION POPULAR,,100.000,13,13,17,00000003.jpg,0.572,0.529,12/10/2022,12:30 h, 100.0000,021306,239
9,00000009,PODEMOS PERU,,100.000,13,13,35,00000009.jpg,1.177,1.090,12/10/2022,12:30 h, 100.0000,021306,239
4,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,13,13,49,00000021.jpg,1.648,1.526,12/10/2022,12:30 h, 100.0000,021306,239
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,13,13,59,00000011.jpg,1.985,1.837,12/10/2022,12:30 h, 100.0000,021306,239
3,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,13,13,119,00000018.jpg,4.003,3.705,12/10/2022,12:30 h, 100.0000,021306,239
14,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,13,13,171,00000002.jpg,5.752,5.324,12/10/2022,12:30 h, 100.0000,021306,239
1,00000019,SOCIOS POR ANCASH,,100.000,13,13,514,00000019.jpg,17.289,16.002,12/10/2022,12:30 h, 100.0000,021306,239
11,00000004,ALIANZA PARA EL PROGRESO,,100.000,13,13,582,00000004.jpg,19.576,18.120,12/10/2022,12:30 h, 100.0000,021306,239
6,00000005,JUNTOS POR EL PERU,,100.000,13,13,602,00000005.jpg,20.249,18.742,12/10/2022,12:30 h, 100.0000,021306,239
2,00000182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.000,13,13,773,00000182.jpg,26.001,24.066,12/10/2022,12:30 h, 100.0000,021306,239
