,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000005,JUNTOS POR EL PERU,,100.000,4,4,0,00000005.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,110106,98
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,4,4,1,00000011.jpg,0.188,0.158,12/10/2022,13:00 h, 100.0000,110106,98
11,00000010,PARTIDO MORADO,,100.000,4,4,1,00000010.jpg,0.188,0.158,12/10/2022,13:00 h, 100.0000,110106,98
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,4,4,2,00000063.jpg,0.375,0.317,12/10/2022,13:00 h, 100.0000,110106,98
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,4,4,2,00000065.jpg,0.375,0.317,12/10/2022,13:00 h, 100.0000,110106,98
8,00000001,ACCION POPULAR,,100.000,4,4,5,00000001.jpg,0.938,0.792,12/10/2022,13:00 h, 100.0000,110106,98
3,00000062,JUNIN RENACE,,100.000,4,4,7,00000062.jpg,1.313,1.109,12/10/2022,13:00 h, 100.0000,110106,98
0,00000064,CORAZON PATRIOTA,,100.000,4,4,8,00000064.jpg,1.501,1.268,12/10/2022,13:00 h, 100.0000,110106,98
9,00000003,RENOVACION POPULAR,,100.000,4,4,14,00000003.jpg,2.627,2.219,12/10/2022,13:00 h, 100.0000,110106,98
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,4,4,34,00000060.jpg,6.379,5.388,12/10/2022,13:00 h, 100.0000,110106,98
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,75,00000008.jpg,14.071,11.886,12/10/2022,13:00 h, 100.0000,110106,98
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,4,4,130,00000004.jpg,24.390,20.602,12/10/2022,13:00 h, 100.0000,110106,98
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,4,4,254,00000061.jpg,47.655,40.254,12/10/2022,13:00 h, 100.0000,110106,98
