,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,63,63,16,00000010.jpg,0.114,0.104,12/10/2022,13:00 h,  98.4375,130312,1429
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,63,63,21,00000071.jpg,0.150,0.136,12/10/2022,13:00 h,  98.4375,130312,1429
5,00000003,RENOVACION POPULAR,,100.000,63,63,36,00000003.jpg,0.257,0.233,12/10/2022,13:00 h,  98.4375,130312,1429
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,63,63,143,00000070.jpg,1.020,0.926,12/10/2022,13:00 h,  98.4375,130312,1429
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,63,63,301,00000008.jpg,2.147,1.948,12/10/2022,13:00 h,  98.4375,130312,1429
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,63,63,750,00000007.jpg,5.349,4.854,12/10/2022,13:00 h,  98.4375,130312,1429
4,00000006,FUERZA POPULAR,,100.000,63,63,1335,00000006.jpg,9.521,8.641,12/10/2022,13:00 h,  98.4375,130312,1429
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,63,63,1725,00000011.jpg,12.303,11.165,12/10/2022,13:00 h,  98.4375,130312,1429
3,00000005,JUNTOS POR EL PERU,,100.000,63,63,2336,00000005.jpg,16.661,15.120,12/10/2022,13:00 h,  98.4375,130312,1429
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,63,63,2785,00000002.jpg,19.863,18.026,12/10/2022,13:00 h,  98.4375,130312,1429
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,63,63,4573,00000004.jpg,32.615,29.599,12/10/2022,13:00 h,  98.4375,130312,1429
