,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,5,5,2,00000065.jpg,0.254,0.217,12/10/2022,13:00 h, 100.0000,110109,132
9,00000003,RENOVACION POPULAR,,100.000,5,5,2,00000003.jpg,0.254,0.217,12/10/2022,13:00 h, 100.0000,110109,132
0,00000064,CORAZON PATRIOTA,,100.000,5,5,3,00000064.jpg,0.381,0.326,12/10/2022,13:00 h, 100.0000,110109,132
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,5,5,3,00000063.jpg,0.381,0.326,12/10/2022,13:00 h, 100.0000,110109,132
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,5,5,3,00000011.jpg,0.381,0.326,12/10/2022,13:00 h, 100.0000,110109,132
7,00000005,JUNTOS POR EL PERU,,100.000,5,5,5,00000005.jpg,0.635,0.543,12/10/2022,13:00 h, 100.0000,110109,132
11,00000010,PARTIDO MORADO,,100.000,5,5,5,00000010.jpg,0.635,0.543,12/10/2022,13:00 h, 100.0000,110109,132
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,5,5,9,00000008.jpg,1.142,0.978,12/10/2022,13:00 h, 100.0000,110109,132
8,00000001,ACCION POPULAR,,100.000,5,5,14,00000001.jpg,1.777,1.522,12/10/2022,13:00 h, 100.0000,110109,132
3,00000062,JUNIN RENACE,,100.000,5,5,15,00000062.jpg,1.904,1.630,12/10/2022,13:00 h, 100.0000,110109,132
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,5,5,166,00000004.jpg,21.066,18.043,12/10/2022,13:00 h, 100.0000,110109,132
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,5,5,185,00000061.jpg,23.477,20.109,12/10/2022,13:00 h, 100.0000,110109,132
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,5,5,376,00000060.jpg,47.716,40.870,12/10/2022,13:00 h, 100.0000,110109,132
