,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
10,00000001,ACCION POPULAR,,100.000,14,14,11,00000001.jpg,0.364,0.310,12/10/2022,12:30 h, 100.0000,040113,528
14,00000010,PARTIDO MORADO,,100.000,14,14,12,00000010.jpg,0.397,0.338,12/10/2022,12:30 h, 100.0000,040113,528
11,00000009,PODEMOS PERU,,100.000,14,14,13,00000009.jpg,0.431,0.367,12/10/2022,12:30 h, 100.0000,040113,528
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,14,14,21,00000002.jpg,0.696,0.592,12/10/2022,12:30 h, 100.0000,040113,528
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,14,14,23,00000007.jpg,0.762,0.648,12/10/2022,12:30 h, 100.0000,040113,528
8,00000005,JUNTOS POR EL PERU,,100.000,14,14,24,00000005.jpg,0.795,0.677,12/10/2022,12:30 h, 100.0000,040113,528
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,14,14,31,00000004.jpg,1.027,0.874,12/10/2022,12:30 h, 100.0000,040113,528
9,00000006,FUERZA POPULAR,,100.000,14,14,32,00000006.jpg,1.060,0.902,12/10/2022,12:30 h, 100.0000,040113,528
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,14,14,32,00000026.jpg,1.060,0.902,12/10/2022,12:30 h, 100.0000,040113,528
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,14,14,46,00000008.jpg,1.524,1.297,12/10/2022,12:30 h, 100.0000,040113,528
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,14,14,65,00000030.jpg,2.153,1.833,12/10/2022,12:30 h, 100.0000,040113,528
3,00000029,FUERZA AREQUIPEÑA,,100.000,14,14,181,00000029.jpg,5.995,5.103,12/10/2022,12:30 h, 100.0000,040113,528
7,00000033,AREQUIPA TRANSFORMACION,,100.000,14,14,229,00000033.jpg,7.585,6.456,12/10/2022,12:30 h, 100.0000,040113,528
0,00000028,YO AREQUIPA,,100.000,14,14,306,00000028.jpg,10.136,8.627,12/10/2022,12:30 h, 100.0000,040113,528
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,14,14,528,00000031.jpg,17.489,14.886,12/10/2022,12:30 h, 100.0000,040113,528
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,14,14,666,00000032.jpg,22.060,18.776,12/10/2022,12:30 h, 100.0000,040113,528
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,14,14,799,00000027.jpg,26.466,22.526,12/10/2022,12:30 h, 100.0000,040113,528
