,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
11,00000010,PARTIDO MORADO,,100.000,14,14,8,00000010.jpg,0.266,0.244,12/10/2022,12:30 h, 100.0000,040704,271
8,00000006,FUERZA POPULAR,,100.000,14,14,20,00000006.jpg,0.664,0.609,12/10/2022,12:30 h, 100.0000,040704,271
7,00000005,JUNTOS POR EL PERU,,100.000,14,14,58,00000005.jpg,1.925,1.766,12/10/2022,12:30 h, 100.0000,040704,271
9,00000001,ACCION POPULAR,,100.000,14,14,64,00000001.jpg,2.124,1.949,12/10/2022,12:30 h, 100.0000,040704,271
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,14,14,72,00000030.jpg,2.390,2.192,12/10/2022,12:30 h, 100.0000,040704,271
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,14,14,80,00000026.jpg,2.655,2.436,12/10/2022,12:30 h, 100.0000,040704,271
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,14,14,86,00000031.jpg,2.854,2.619,12/10/2022,12:30 h, 100.0000,040704,271
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,14,14,91,00000008.jpg,3.020,2.771,12/10/2022,12:30 h, 100.0000,040704,271
13,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,14,14,233,00000002.jpg,7.733,7.095,12/10/2022,12:30 h, 100.0000,040704,271
3,00000029,FUERZA AREQUIPEÑA,,100.000,14,14,241,00000029.jpg,7.999,7.339,12/10/2022,12:30 h, 100.0000,040704,271
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,14,14,324,00000004.jpg,10.753,9.866,12/10/2022,12:30 h, 100.0000,040704,271
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,14,14,414,00000032.jpg,13.740,12.607,12/10/2022,12:30 h, 100.0000,040704,271
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,14,14,623,00000027.jpg,20.677,18.971,12/10/2022,12:30 h, 100.0000,040704,271
0,00000028,YO AREQUIPA,,100.000,14,14,699,00000028.jpg,23.199,21.285,12/10/2022,12:30 h, 100.0000,040704,271
