,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
0,00000108,MOVIMIENTO ACCION REGIONAL,,100.000,9,9,5,00000108.jpg,0.260,0.229,12/10/2022,13:00 h, 100.0000,201205,257
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,9,9,9,00000008.jpg,0.468,0.413,12/10/2022,13:00 h, 100.0000,201205,257
8,00000009,PODEMOS PERU,,100.000,9,9,27,00000009.jpg,1.403,1.238,12/10/2022,13:00 h, 100.0000,201205,257
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,9,9,32,00000011.jpg,1.663,1.467,12/10/2022,13:00 h, 100.0000,201205,257
4,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,9,9,37,00000102.jpg,1.923,1.696,12/10/2022,13:00 h, 100.0000,201205,257
2,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,9,9,145,00000100.jpg,7.536,6.648,12/10/2022,13:00 h, 100.0000,201205,257
5,00000103,MORAL Y DESARROLLO,,100.000,9,9,173,00000103.jpg,8.992,7.932,12/10/2022,13:00 h, 100.0000,201205,257
6,00000104,SOMOS PUEBLO,,100.000,9,9,343,00000104.jpg,17.827,15.727,12/10/2022,13:00 h, 100.0000,201205,257
1,00000107,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,,100.000,9,9,445,00000107.jpg,23.129,20.403,12/10/2022,13:00 h, 100.0000,201205,257
3,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,9,9,708,00000105.jpg,36.798,32.462,12/10/2022,13:00 h, 100.0000,201205,257
