,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,133,133,104,00000010.jpg,0.512,0.414,12/10/2022,13:00 h,  97.7941,110806,4814
5,00000009,PODEMOS PERU,,100.000,133,133,169,00000009.jpg,0.833,0.673,12/10/2022,13:00 h,  97.7941,110806,4814
6,00000003,RENOVACION POPULAR,,100.000,133,133,196,00000003.jpg,0.966,0.780,12/10/2022,13:00 h,  97.7941,110806,4814
4,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,133,133,680,00000060.jpg,3.350,2.708,12/10/2022,13:00 h,  97.7941,110806,4814
3,00000062,JUNIN RENACE,,100.000,133,133,803,00000062.jpg,3.956,3.198,12/10/2022,13:00 h,  97.7941,110806,4814
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,133,133,1114,00000063.jpg,5.488,4.436,12/10/2022,13:00 h,  97.7941,110806,4814
0,00000064,CORAZON PATRIOTA,,100.000,133,133,1441,00000064.jpg,7.099,5.738,12/10/2022,13:00 h,  97.7941,110806,4814
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,133,133,3478,00000004.jpg,17.134,13.849,12/10/2022,13:00 h,  97.7941,110806,4814
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,133,133,4436,00000008.jpg,21.853,17.664,12/10/2022,13:00 h,  97.7941,110806,4814
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,133,133,7878,00000061.jpg,38.810,31.370,12/10/2022,13:00 h,  97.7941,110806,4814
