,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,39,39,66,00000011.jpg,0.851,0.727,12/10/2022,13:00 h, 100.0000,110127,1318
7,00000005,JUNTOS POR EL PERU,,100.000,39,39,71,00000005.jpg,0.915,0.782,12/10/2022,13:00 h, 100.0000,110127,1318
11,00000010,PARTIDO MORADO,,100.000,39,39,79,00000010.jpg,1.018,0.871,12/10/2022,13:00 h, 100.0000,110127,1318
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,39,39,80,00000065.jpg,1.031,0.882,12/10/2022,13:00 h, 100.0000,110127,1318
0,00000064,CORAZON PATRIOTA,,100.000,39,39,126,00000064.jpg,1.624,1.388,12/10/2022,13:00 h, 100.0000,110127,1318
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,39,39,144,00000008.jpg,1.856,1.587,12/10/2022,13:00 h, 100.0000,110127,1318
8,00000001,ACCION POPULAR,,100.000,39,39,172,00000001.jpg,2.217,1.895,12/10/2022,13:00 h, 100.0000,110127,1318
3,00000062,JUNIN RENACE,,100.000,39,39,556,00000062.jpg,7.168,6.127,12/10/2022,13:00 h, 100.0000,110127,1318
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,39,39,634,00000063.jpg,8.173,6.986,12/10/2022,13:00 h, 100.0000,110127,1318
9,00000003,RENOVACION POPULAR,,100.000,39,39,820,00000003.jpg,10.571,9.036,12/10/2022,13:00 h, 100.0000,110127,1318
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,39,39,1124,00000060.jpg,14.490,12.386,12/10/2022,13:00 h, 100.0000,110127,1318
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,39,39,1212,00000004.jpg,15.625,13.355,12/10/2022,13:00 h, 100.0000,110127,1318
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,39,39,2673,00000061.jpg,34.459,29.455,12/10/2022,13:00 h, 100.0000,110127,1318
