,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000009,PODEMOS PERU,,100.000,6,6,17,00000009.jpg,1.614,1.460,12/10/2022,16:00 h, 100.0000,140709,111
0,00000072,PATRIA JOVEN,,100.000,6,6,45,00000072.jpg,4.274,3.866,12/10/2022,16:00 h, 100.0000,140709,111
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,6,6,48,00000073.jpg,4.558,4.124,12/10/2022,16:00 h, 100.0000,140709,111
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,6,6,76,00000002.jpg,7.217,6.529,12/10/2022,16:00 h, 100.0000,140709,111
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,6,6,97,00000007.jpg,9.212,8.333,12/10/2022,16:00 h, 100.0000,140709,111
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,6,6,101,00000008.jpg,9.592,8.677,12/10/2022,16:00 h, 100.0000,140709,111
3,00000001,ACCION POPULAR,,100.000,6,6,128,00000001.jpg,12.156,10.997,12/10/2022,16:00 h, 100.0000,140709,111
5,00000003,RENOVACION POPULAR,,100.000,6,6,142,00000003.jpg,13.485,12.199,12/10/2022,16:00 h, 100.0000,140709,111
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,6,6,149,00000004.jpg,14.150,12.801,12/10/2022,16:00 h, 100.0000,140709,111
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,6,6,250,00000074.jpg,23.742,21.478,12/10/2022,16:00 h, 100.0000,140709,111
