,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,476,476,1954,00000008.jpg,1.962,1.743,12/10/2022,16:00 h,  97.3415,140112,12468
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,476,476,2160,00000007.jpg,2.168,1.927,12/10/2022,16:00 h,  97.3415,140112,12468
8,00000010,PARTIDO MORADO,,100.000,476,476,2316,00000010.jpg,2.325,2.066,12/10/2022,16:00 h,  97.3415,140112,12468
2,00000006,FUERZA POPULAR,,100.000,476,476,3127,00000006.jpg,3.139,2.790,12/10/2022,16:00 h,  97.3415,140112,12468
3,00000001,ACCION POPULAR,,100.000,476,476,3675,00000001.jpg,3.689,3.279,12/10/2022,16:00 h,  97.3415,140112,12468
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,476,476,9270,00000002.jpg,9.306,8.271,12/10/2022,16:00 h,  97.3415,140112,12468
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,476,476,10277,00000011.jpg,10.317,9.169,12/10/2022,16:00 h,  97.3415,140112,12468
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,476,476,14576,00000004.jpg,14.633,13.005,12/10/2022,16:00 h,  97.3415,140112,12468
4,00000009,PODEMOS PERU,,100.000,476,476,15090,00000009.jpg,15.149,13.464,12/10/2022,16:00 h,  97.3415,140112,12468
5,00000003,RENOVACION POPULAR,,100.000,476,476,15749,00000003.jpg,15.811,14.052,12/10/2022,16:00 h,  97.3415,140112,12468
1,00000005,JUNTOS POR EL PERU,,100.000,476,476,21417,00000005.jpg,21.501,19.109,12/10/2022,16:00 h,  97.3415,140112,12468
