,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000005,JUNTOS POR EL PERU,,100.000,46,46,57,00000005.jpg,0.587,0.526,12/10/2022,13:00 h, 100.0000,110118,1113
11,00000010,PARTIDO MORADO,,100.000,46,46,63,00000010.jpg,0.649,0.582,12/10/2022,13:00 h, 100.0000,110118,1113
9,00000003,RENOVACION POPULAR,,100.000,46,46,66,00000003.jpg,0.679,0.610,12/10/2022,13:00 h, 100.0000,110118,1113
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,46,46,67,00000011.jpg,0.690,0.619,12/10/2022,13:00 h, 100.0000,110118,1113
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,46,46,100,00000063.jpg,1.029,0.924,12/10/2022,13:00 h, 100.0000,110118,1113
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,46,46,216,00000065.jpg,2.224,1.995,12/10/2022,13:00 h, 100.0000,110118,1113
0,00000064,CORAZON PATRIOTA,,100.000,46,46,252,00000064.jpg,2.594,2.328,12/10/2022,13:00 h, 100.0000,110118,1113
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,46,46,290,00000004.jpg,2.985,2.678,12/10/2022,13:00 h, 100.0000,110118,1113
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,46,46,312,00000008.jpg,3.212,2.882,12/10/2022,13:00 h, 100.0000,110118,1113
3,00000062,JUNIN RENACE,,100.000,46,46,891,00000062.jpg,9.172,8.229,12/10/2022,13:00 h, 100.0000,110118,1113
8,00000001,ACCION POPULAR,,100.000,46,46,1118,00000001.jpg,11.509,10.326,12/10/2022,13:00 h, 100.0000,110118,1113
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,46,46,1897,00000060.jpg,19.529,17.521,12/10/2022,13:00 h, 100.0000,110118,1113
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,46,46,4385,00000061.jpg,45.141,40.501,12/10/2022,13:00 h, 100.0000,110118,1113
