,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
11,00000009,PODEMOS PERU,,100.000,247,247,151,00000009.jpg,0.315,0.269,12/10/2022,12:30 h,  99.5968,040101,8073
14,00000010,PARTIDO MORADO,,100.000,247,247,360,00000010.jpg,0.750,0.642,12/10/2022,12:30 h,  99.5968,040101,8073
10,00000001,ACCION POPULAR,,100.000,247,247,568,00000001.jpg,1.184,1.013,12/10/2022,12:30 h,  99.5968,040101,8073
8,00000005,JUNTOS POR EL PERU,,100.000,247,247,642,00000005.jpg,1.338,1.145,12/10/2022,12:30 h,  99.5968,040101,8073
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,247,247,666,00000002.jpg,1.388,1.188,12/10/2022,12:30 h,  99.5968,040101,8073
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,247,247,751,00000026.jpg,1.565,1.340,12/10/2022,12:30 h,  99.5968,040101,8073
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,247,247,996,00000007.jpg,2.076,1.777,12/10/2022,12:30 h,  99.5968,040101,8073
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,247,247,1019,00000008.jpg,2.123,1.818,12/10/2022,12:30 h,  99.5968,040101,8073
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,247,247,1357,00000004.jpg,2.828,2.421,12/10/2022,12:30 h,  99.5968,040101,8073
9,00000006,FUERZA POPULAR,,100.000,247,247,1484,00000006.jpg,3.093,2.647,12/10/2022,12:30 h,  99.5968,040101,8073
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,247,247,1514,00000030.jpg,3.155,2.701,12/10/2022,12:30 h,  99.5968,040101,8073
3,00000029,FUERZA AREQUIPEÑA,,100.000,247,247,3349,00000029.jpg,6.979,5.974,12/10/2022,12:30 h,  99.5968,040101,8073
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,247,247,4566,00000031.jpg,9.515,8.145,12/10/2022,12:30 h,  99.5968,040101,8073
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,247,247,5373,00000027.jpg,11.197,9.584,12/10/2022,12:30 h,  99.5968,040101,8073
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,247,247,5374,00000032.jpg,11.199,9.586,12/10/2022,12:30 h,  99.5968,040101,8073
0,00000028,YO AREQUIPA,,100.000,247,247,7936,00000028.jpg,16.538,14.156,12/10/2022,12:30 h,  99.5968,040101,8073
7,00000033,AREQUIPA TRANSFORMACION,,100.000,247,247,11881,00000033.jpg,24.759,21.193,12/10/2022,12:30 h,  99.5968,040101,8073
