,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,173,173,519,00000011.jpg,1.430,1.225,12/10/2022,16:00 h,  99.4253,040126,6094
7,00000005,JUNTOS POR EL PERU,,100.000,173,173,553,00000005.jpg,1.524,1.305,12/10/2022,16:00 h,  99.4253,040126,6094
8,00000001,ACCION POPULAR,,100.000,173,173,753,00000001.jpg,2.075,1.777,12/10/2022,16:00 h,  99.4253,040126,6094
9,00000010,PARTIDO MORADO,,100.000,173,173,872,00000010.jpg,2.403,2.058,12/10/2022,16:00 h,  99.4253,040126,6094
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,173,173,971,00000002.jpg,2.676,2.291,12/10/2022,16:00 h,  99.4253,040126,6094
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,173,173,1483,00000008.jpg,4.087,3.499,12/10/2022,16:00 h,  99.4253,040126,6094
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,173,173,2009,00000027.jpg,5.537,4.740,12/10/2022,16:00 h,  99.4253,040126,6094
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,173,173,3194,00000026.jpg,8.802,7.537,12/10/2022,16:00 h,  99.4253,040126,6094
0,00000028,YO AREQUIPA,,100.000,173,173,3598,00000028.jpg,9.916,8.490,12/10/2022,16:00 h,  99.4253,040126,6094
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,173,173,5526,00000032.jpg,15.229,13.039,12/10/2022,16:00 h,  99.4253,040126,6094
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,173,173,7275,00000031.jpg,20.049,17.166,12/10/2022,16:00 h,  99.4253,040126,6094
2,00000029,FUERZA AREQUIPEÑA,,100.000,173,173,9533,00000029.jpg,26.272,22.494,12/10/2022,16:00 h,  99.4253,040126,6094
