,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,155,155,63,00000009.jpg,0.237,0.201,12/10/2022,13:00 h,  92.2619,150112,4878
7,00000001,ACCION POPULAR,,100.000,155,155,164,00000001.jpg,0.618,0.522,12/10/2022,13:00 h,  92.2619,150112,4878
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,155,155,226,00000008.jpg,0.852,0.719,12/10/2022,13:00 h,  92.2619,150112,4878
6,00000006,FUERZA POPULAR,,100.000,155,155,328,00000006.jpg,1.236,1.044,12/10/2022,13:00 h,  92.2619,150112,4878
5,00000161,LORETO PARA TODOS,,100.000,155,155,427,00000161.jpg,1.609,1.359,12/10/2022,13:00 h,  92.2619,150112,4878
4,00000076,JUNTOS POR LORETO,,100.000,155,155,614,00000076.jpg,2.314,1.955,12/10/2022,13:00 h,  92.2619,150112,4878
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,155,155,668,10000080.jpg,2.517,2.126,12/10/2022,13:00 h,  92.2619,150112,4878
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,155,155,1115,00000004.jpg,4.202,3.549,12/10/2022,13:00 h,  92.2619,150112,4878
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,155,155,2179,00000075.jpg,8.211,6.936,12/10/2022,13:00 h,  92.2619,150112,4878
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,155,155,2647,00000079.jpg,9.975,8.426,12/10/2022,13:00 h,  92.2619,150112,4878
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,155,155,6522,00000078.jpg,24.578,20.761,12/10/2022,13:00 h,  92.2619,150112,4878
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,155,155,11583,00000002.jpg,43.650,36.872,12/10/2022,13:00 h,  92.2619,150112,4878
