,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,143,143,53,00000007.jpg,0.179,0.163,12/10/2022,13:00 h, 100.0000,120901,2872
2,00000066,NUEVA LIBERTAD,,100.000,143,143,282,00000066.jpg,0.954,0.870,12/10/2022,13:00 h, 100.0000,120901,2872
3,00000005,JUNTOS POR EL PERU,,100.000,143,143,339,00000005.jpg,1.147,1.046,12/10/2022,13:00 h, 100.0000,120901,2872
4,00000006,FUERZA POPULAR,,100.000,143,143,566,00000006.jpg,1.915,1.746,12/10/2022,13:00 h, 100.0000,120901,2872
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,143,143,568,00000008.jpg,1.922,1.752,12/10/2022,13:00 h, 100.0000,120901,2872
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,143,143,673,00000002.jpg,2.277,2.076,12/10/2022,13:00 h, 100.0000,120901,2872
1,00000067,SUMATE,,100.000,143,143,2277,00000067.jpg,7.705,7.023,12/10/2022,13:00 h, 100.0000,120901,2872
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,143,143,2967,00000004.jpg,10.040,9.151,12/10/2022,13:00 h, 100.0000,120901,2872
0,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,143,143,3332,00000069.jpg,11.275,10.277,12/10/2022,13:00 h, 100.0000,120901,2872
8,00000010,PARTIDO MORADO,,100.000,143,143,5069,00000010.jpg,17.153,15.634,12/10/2022,13:00 h, 100.0000,120901,2872
5,00000001,ACCION POPULAR,,100.000,143,143,13425,00000001.jpg,45.430,41.406,12/10/2022,13:00 h, 100.0000,120901,2872
