,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,27,27,16,00000009.jpg,0.294,0.242,12/10/2022,13:00 h,  93.1034,200104,1164
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,27,27,36,00000011.jpg,0.661,0.545,12/10/2022,13:00 h,  93.1034,200104,1164
7,00000001,ACCION POPULAR,,100.000,27,27,40,00000001.jpg,0.734,0.605,12/10/2022,13:00 h,  93.1034,200104,1164
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,27,27,52,00000008.jpg,0.955,0.787,12/10/2022,13:00 h,  93.1034,200104,1164
0,00000101,PODER ANDINO,,100.000,27,27,239,00000101.jpg,4.389,3.616,12/10/2022,13:00 h,  93.1034,200104,1164
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,27,27,310,00000100.jpg,5.692,4.690,12/10/2022,13:00 h,  93.1034,200104,1164
4,00000103,MORAL Y DESARROLLO,,100.000,27,27,316,00000103.jpg,5.802,4.781,12/10/2022,13:00 h,  93.1034,200104,1164
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,27,27,1123,00000102.jpg,20.621,16.989,12/10/2022,13:00 h,  93.1034,200104,1164
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,27,27,1437,00000109.jpg,26.386,21.740,12/10/2022,13:00 h,  93.1034,200104,1164
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,27,27,1877,00000105.jpg,34.466,28.396,12/10/2022,13:00 h,  93.1034,200104,1164
