,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,"2,642","2,642",2684,00000141.jpg,0.485,0.421,12/10/2022,16:00 h, 100.0000,140137,83883
9,00000010,PARTIDO MORADO,,100.000,"2,642","2,642",7334,00000010.jpg,1.326,1.151,12/10/2022,16:00 h, 100.0000,140137,83883
4,00000001,ACCION POPULAR,,100.000,"2,642","2,642",9206,00000001.jpg,1.664,1.445,12/10/2022,16:00 h, 100.0000,140137,83883
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,"2,642","2,642",13457,00000008.jpg,2.432,2.112,12/10/2022,16:00 h, 100.0000,140137,83883
2,00000005,JUNTOS POR EL PERU,,100.000,"2,642","2,642",27130,00000005.jpg,4.904,4.258,12/10/2022,16:00 h, 100.0000,140137,83883
3,00000006,FUERZA POPULAR,,100.000,"2,642","2,642",27268,00000006.jpg,4.928,4.280,12/10/2022,16:00 h, 100.0000,140137,83883
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,"2,642","2,642",41069,00000007.jpg,7.423,6.446,12/10/2022,16:00 h, 100.0000,140137,83883
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,"2,642","2,642",42433,00000011.jpg,7.669,6.660,12/10/2022,16:00 h, 100.0000,140137,83883
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,"2,642","2,642",84027,00000004.jpg,15.187,13.188,12/10/2022,16:00 h, 100.0000,140137,83883
5,00000009,PODEMOS PERU,,100.000,"2,642","2,642",88186,00000009.jpg,15.939,13.841,12/10/2022,16:00 h, 100.0000,140137,83883
6,00000003,RENOVACION POPULAR,,100.000,"2,642","2,642",89711,00000003.jpg,16.215,14.080,12/10/2022,16:00 h, 100.0000,140137,83883
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,"2,642","2,642",120769,00000002.jpg,21.828,18.954,12/10/2022,16:00 h, 100.0000,140137,83883
