,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000006,FUERZA POPULAR,,100.000,40,40,8,00000006.jpg,0.092,0.082,12/10/2022,13:00 h,  97.5610,190408,1026
6,00000001,ACCION POPULAR,,100.000,40,40,32,00000001.jpg,0.369,0.330,12/10/2022,13:00 h,  97.5610,190408,1026
0,00000099,PIURA RENACE,,100.000,40,40,67,00000099.jpg,0.772,0.691,12/10/2022,13:00 h,  97.5610,190408,1026
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,40,40,103,00000004.jpg,1.187,1.062,12/10/2022,13:00 h,  97.5610,190408,1026
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,40,40,150,00000095.jpg,1.729,1.546,12/10/2022,13:00 h,  97.5610,190408,1026
4,00000096,CONTIGO REGION,,100.000,40,40,192,00000096.jpg,2.213,1.979,12/10/2022,13:00 h,  97.5610,190408,1026
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,40,40,1322,00000008.jpg,15.237,13.626,12/10/2022,13:00 h,  97.5610,190408,1026
3,00000097,REGION PARA TODOS,,100.000,40,40,1798,00000097.jpg,20.724,18.532,12/10/2022,13:00 h,  97.5610,190408,1026
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,40,40,1847,00000002.jpg,21.289,19.037,12/10/2022,13:00 h,  97.5610,190408,1026
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,40,40,3157,00000098.jpg,36.388,32.540,12/10/2022,13:00 h,  97.5610,190408,1026
