,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000003,RENOVACION POPULAR,,100.000,2,2,0,00000003.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,110103,56
11,00000010,PARTIDO MORADO,,100.000,2,2,1,00000010.jpg,0.287,0.248,12/10/2022,13:00 h, 100.0000,110103,56
0,00000064,CORAZON PATRIOTA,,100.000,2,2,2,00000064.jpg,0.575,0.495,12/10/2022,13:00 h, 100.0000,110103,56
7,00000005,JUNTOS POR EL PERU,,100.000,2,2,2,00000005.jpg,0.575,0.495,12/10/2022,13:00 h, 100.0000,110103,56
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,2,2,3,00000065.jpg,0.862,0.743,12/10/2022,13:00 h, 100.0000,110103,56
3,00000062,JUNIN RENACE,,100.000,2,2,4,00000062.jpg,1.149,0.990,12/10/2022,13:00 h, 100.0000,110103,56
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,2,2,5,00000008.jpg,1.437,1.238,12/10/2022,13:00 h, 100.0000,110103,56
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,2,2,18,00000060.jpg,5.172,4.455,12/10/2022,13:00 h, 100.0000,110103,56
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,2,2,27,00000063.jpg,7.759,6.683,12/10/2022,13:00 h, 100.0000,110103,56
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,2,2,28,00000011.jpg,8.046,6.931,12/10/2022,13:00 h, 100.0000,110103,56
8,00000001,ACCION POPULAR,,100.000,2,2,36,00000001.jpg,10.345,8.911,12/10/2022,13:00 h, 100.0000,110103,56
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,2,2,84,00000004.jpg,24.138,20.792,12/10/2022,13:00 h, 100.0000,110103,56
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,2,2,138,00000061.jpg,39.655,34.158,12/10/2022,13:00 h, 100.0000,110103,56
