,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000001,ACCION POPULAR,,100.000,12,12,0,00000001.jpg,0.000,0.000,12/10/2022,13:00 h,  80.0000,150108,250
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,12,12,1,10000080.jpg,0.058,0.051,12/10/2022,13:00 h,  80.0000,150108,250
6,00000006,FUERZA POPULAR,,100.000,12,12,1,00000006.jpg,0.058,0.051,12/10/2022,13:00 h,  80.0000,150108,250
8,00000009,PODEMOS PERU,,100.000,12,12,1,00000009.jpg,0.058,0.051,12/10/2022,13:00 h,  80.0000,150108,250
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,12,12,1,00000008.jpg,0.058,0.051,12/10/2022,13:00 h,  80.0000,150108,250
4,00000076,JUNTOS POR LORETO,,100.000,12,12,2,00000076.jpg,0.117,0.102,12/10/2022,13:00 h,  80.0000,150108,250
5,00000161,LORETO PARA TODOS,,100.000,12,12,3,00000161.jpg,0.175,0.153,12/10/2022,13:00 h,  80.0000,150108,250
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,12,12,30,00000075.jpg,1.750,1.527,12/10/2022,13:00 h,  80.0000,150108,250
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,12,12,32,00000004.jpg,1.867,1.629,12/10/2022,13:00 h,  80.0000,150108,250
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,12,12,114,00000079.jpg,6.651,5.804,12/10/2022,13:00 h,  80.0000,150108,250
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,12,12,473,00000078.jpg,27.596,24.084,12/10/2022,13:00 h,  80.0000,150108,250
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,12,12,1056,00000002.jpg,61.610,53.768,12/10/2022,13:00 h,  80.0000,150108,250
