,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000001,ACCION POPULAR,,100.000,3,3,1,00000001.jpg,0.183,0.162,12/10/2022,13:00 h, 100.0000,140505,71
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,1,00000008.jpg,0.183,0.162,12/10/2022,13:00 h, 100.0000,140505,71
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,3,00000007.jpg,0.550,0.487,12/10/2022,13:00 h, 100.0000,140505,71
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,5,00000004.jpg,0.917,0.812,12/10/2022,13:00 h, 100.0000,140505,71
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,3,3,7,00000073.jpg,1.284,1.136,12/10/2022,13:00 h, 100.0000,140505,71
5,00000003,RENOVACION POPULAR,,100.000,3,3,15,00000003.jpg,2.752,2.435,12/10/2022,13:00 h, 100.0000,140505,71
4,00000009,PODEMOS PERU,,100.000,3,3,19,00000009.jpg,3.486,3.084,12/10/2022,13:00 h, 100.0000,140505,71
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,131,00000002.jpg,24.037,21.266,12/10/2022,13:00 h, 100.0000,140505,71
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,3,3,171,00000074.jpg,31.376,27.760,12/10/2022,13:00 h, 100.0000,140505,71
0,00000072,PATRIA JOVEN,,100.000,3,3,192,00000072.jpg,35.229,31.169,12/10/2022,13:00 h, 100.0000,140505,71
