,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000009,PODEMOS PERU,,100.000,8,8,2,00000009.jpg,0.177,0.146,12/10/2022,13:00 h, 100.0000,220108,239
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,8,8,4,00000002.jpg,0.355,0.293,12/10/2022,13:00 h, 100.0000,220108,239
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,8,8,8,00000011.jpg,0.709,0.585,12/10/2022,13:00 h, 100.0000,220108,239
8,00000001,ACCION POPULAR,,100.000,8,8,8,00000001.jpg,0.709,0.585,12/10/2022,13:00 h, 100.0000,220108,239
10,00000003,RENOVACION POPULAR,,100.000,8,8,8,00000003.jpg,0.709,0.585,12/10/2022,13:00 h, 100.0000,220108,239
0,00000114,NUEVA ESPERANZA,,100.000,8,8,28,00000114.jpg,2.482,2.048,12/10/2022,13:00 h, 100.0000,220108,239
6,00000119,SIEMPRE TACNA,,100.000,8,8,49,00000119.jpg,4.344,3.584,12/10/2022,13:00 h, 100.0000,220108,239
2,00000118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.000,8,8,53,00000118.jpg,4.699,3.877,12/10/2022,13:00 h, 100.0000,220108,239
11,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,8,8,77,00000007.jpg,6.826,5.633,12/10/2022,13:00 h, 100.0000,220108,239
1,00000113,BANDERAS TACNEÑISTAS,,100.000,8,8,87,00000113.jpg,7.713,6.364,12/10/2022,13:00 h, 100.0000,220108,239
3,00000116,FRENTE ESPERANZA POR TACNA,,100.000,8,8,234,00000116.jpg,20.745,17.118,12/10/2022,13:00 h, 100.0000,220108,239
4,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,8,8,268,00000115.jpg,23.759,19.605,12/10/2022,13:00 h, 100.0000,220108,239
5,00000121,JUNTOS POR TACNA,,100.000,8,8,302,00000121.jpg,26.773,22.092,12/10/2022,13:00 h, 100.0000,220108,239
