,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000005,JUNTOS POR EL PERU,,100.000,242,242,424,00000005.jpg,0.902,0.759,12/10/2022,16:00 h, 100.0000,110108,8820
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,242,242,567,00000065.jpg,1.206,1.015,12/10/2022,16:00 h, 100.0000,110108,8820
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,242,242,642,00000011.jpg,1.365,1.150,12/10/2022,16:00 h, 100.0000,110108,8820
8,00000001,ACCION POPULAR,,100.000,242,242,791,00000001.jpg,1.682,1.417,12/10/2022,16:00 h, 100.0000,110108,8820
9,00000003,RENOVACION POPULAR,,100.000,242,242,848,00000003.jpg,1.803,1.519,12/10/2022,16:00 h, 100.0000,110108,8820
0,00000064,CORAZON PATRIOTA,,100.000,242,242,1297,00000064.jpg,2.758,2.323,12/10/2022,16:00 h, 100.0000,110108,8820
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,242,242,2370,00000008.jpg,5.040,4.244,12/10/2022,16:00 h, 100.0000,110108,8820
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,242,242,2747,00000063.jpg,5.842,4.919,12/10/2022,16:00 h, 100.0000,110108,8820
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,242,242,4178,00000004.jpg,8.886,7.482,12/10/2022,16:00 h, 100.0000,110108,8820
11,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,242,242,6188,00000007.jpg,13.160,11.082,12/10/2022,16:00 h, 100.0000,110108,8820
3,00000062,JUNIN RENACE,,100.000,242,242,6224,00000062.jpg,13.237,11.146,12/10/2022,16:00 h, 100.0000,110108,8820
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,242,242,8407,00000060.jpg,17.880,15.056,12/10/2022,16:00 h, 100.0000,110108,8820
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,242,242,12337,00000061.jpg,26.238,22.093,12/10/2022,16:00 h, 100.0000,110108,8820
