,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,7,7,2,00000065.jpg,0.154,0.137,12/10/2022,13:00 h, 100.0000,110136,157
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,7,7,3,00000011.jpg,0.231,0.206,12/10/2022,13:00 h, 100.0000,110136,157
7,00000005,JUNTOS POR EL PERU,,100.000,7,7,3,00000005.jpg,0.231,0.206,12/10/2022,13:00 h, 100.0000,110136,157
9,00000003,RENOVACION POPULAR,,100.000,7,7,3,00000003.jpg,0.231,0.206,12/10/2022,13:00 h, 100.0000,110136,157
0,00000064,CORAZON PATRIOTA,,100.000,7,7,4,00000064.jpg,0.307,0.274,12/10/2022,13:00 h, 100.0000,110136,157
11,00000010,PARTIDO MORADO,,100.000,7,7,7,00000010.jpg,0.538,0.480,12/10/2022,13:00 h, 100.0000,110136,157
8,00000001,ACCION POPULAR,,100.000,7,7,8,00000001.jpg,0.615,0.549,12/10/2022,13:00 h, 100.0000,110136,157
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,7,7,16,00000004.jpg,1.230,1.097,12/10/2022,13:00 h, 100.0000,110136,157
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,7,7,19,00000008.jpg,1.460,1.303,12/10/2022,13:00 h, 100.0000,110136,157
3,00000062,JUNIN RENACE,,100.000,7,7,144,00000062.jpg,11.068,9.877,12/10/2022,13:00 h, 100.0000,110136,157
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,7,7,146,00000063.jpg,11.222,10.014,12/10/2022,13:00 h, 100.0000,110136,157
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,7,7,419,00000061.jpg,32.206,28.738,12/10/2022,13:00 h, 100.0000,110136,157
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,7,7,527,00000060.jpg,40.507,36.145,12/10/2022,13:00 h, 100.0000,110136,157
