,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,11,11,3,00000009.jpg,0.141,0.114,12/10/2022,13:00 h, 100.0000,200107,500
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,11,11,12,00000011.jpg,0.563,0.456,12/10/2022,13:00 h, 100.0000,200107,500
7,00000001,ACCION POPULAR,,100.000,11,11,13,00000001.jpg,0.609,0.494,12/10/2022,13:00 h, 100.0000,200107,500
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,11,11,16,00000008.jpg,0.750,0.608,12/10/2022,13:00 h, 100.0000,200107,500
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,11,11,23,00000100.jpg,1.078,0.874,12/10/2022,13:00 h, 100.0000,200107,500
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,11,11,99,00000102.jpg,4.641,3.760,12/10/2022,13:00 h, 100.0000,200107,500
4,00000103,MORAL Y DESARROLLO,,100.000,11,11,371,00000103.jpg,17.393,14.090,12/10/2022,13:00 h, 100.0000,200107,500
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,11,11,373,00000109.jpg,17.487,14.166,12/10/2022,13:00 h, 100.0000,200107,500
0,00000101,PODER ANDINO,,100.000,11,11,531,00000101.jpg,24.895,20.167,12/10/2022,13:00 h, 100.0000,200107,500
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,11,11,692,00000105.jpg,32.443,26.282,12/10/2022,13:00 h, 100.0000,200107,500
