,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000001,ACCION POPULAR,,100.000,26,26,1,00000001.jpg,0.021,0.018,12/10/2022,13:00 h, 100.0000,190405,959
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,26,26,3,00000008.jpg,0.063,0.053,12/10/2022,13:00 h, 100.0000,190405,959
5,00000006,FUERZA POPULAR,,100.000,26,26,9,00000006.jpg,0.189,0.158,12/10/2022,13:00 h, 100.0000,190405,959
0,00000099,PIURA RENACE,,100.000,26,26,37,00000099.jpg,0.779,0.648,12/10/2022,13:00 h, 100.0000,190405,959
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,26,26,120,00000004.jpg,2.526,2.102,12/10/2022,13:00 h, 100.0000,190405,959
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,26,26,178,00000095.jpg,3.747,3.117,12/10/2022,13:00 h, 100.0000,190405,959
3,00000097,REGION PARA TODOS,,100.000,26,26,452,00000097.jpg,9.514,7.916,12/10/2022,13:00 h, 100.0000,190405,959
4,00000096,CONTIGO REGION,,100.000,26,26,978,00000096.jpg,20.585,17.128,12/10/2022,13:00 h, 100.0000,190405,959
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,26,26,1313,00000002.jpg,27.636,22.995,12/10/2022,13:00 h, 100.0000,190405,959
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,26,26,1660,00000098.jpg,34.940,29.072,12/10/2022,13:00 h, 100.0000,190405,959
