,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
2,00000107,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,,100.000,16,16,29,00000107.jpg,0.906,0.797,12/10/2022,13:00 h, 100.0000,200902,437
10,00000009,PODEMOS PERU,,100.000,16,16,62,00000009.jpg,1.938,1.705,12/10/2022,13:00 h, 100.0000,200902,437
8,00000104,SOMOS PUEBLO,,100.000,16,16,76,00000104.jpg,2.375,2.090,12/10/2022,13:00 h, 100.0000,200902,437
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,16,16,91,00000002.jpg,2.844,2.502,12/10/2022,13:00 h, 100.0000,200902,437
9,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,16,16,105,00000011.jpg,3.281,2.887,12/10/2022,13:00 h, 100.0000,200902,437
5,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,16,16,148,00000102.jpg,4.625,4.069,12/10/2022,13:00 h, 100.0000,200902,437
7,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,16,16,155,00000109.jpg,4.844,4.262,12/10/2022,13:00 h, 100.0000,200902,437
0,00000101,PODER ANDINO,,100.000,16,16,161,00000101.jpg,5.031,4.427,12/10/2022,13:00 h, 100.0000,200902,437
1,00000108,MOVIMIENTO ACCION REGIONAL,,100.000,16,16,173,00000108.jpg,5.406,4.757,12/10/2022,13:00 h, 100.0000,200902,437
6,00000103,MORAL Y DESARROLLO,,100.000,16,16,335,00000103.jpg,10.469,9.211,12/10/2022,13:00 h, 100.0000,200902,437
4,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,16,16,491,00000105.jpg,15.344,13.500,12/10/2022,13:00 h, 100.0000,200902,437
11,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,16,16,621,00000008.jpg,19.406,17.075,12/10/2022,13:00 h, 100.0000,200902,437
3,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,16,16,753,00000100.jpg,23.531,20.704,12/10/2022,13:00 h, 100.0000,200902,437
