,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,43,43,56,00000011.jpg,0.640,0.556,12/10/2022,16:00 h, 100.0000,040308,1321
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,43,43,61,00000032.jpg,0.698,0.606,12/10/2022,16:00 h, 100.0000,040308,1321
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,43,43,149,00000026.jpg,1.704,1.480,12/10/2022,16:00 h, 100.0000,040308,1321
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,43,43,187,00000031.jpg,2.138,1.858,12/10/2022,16:00 h, 100.0000,040308,1321
2,00000181,AREQUIPA RENACE,,100.000,43,43,692,00000181.jpg,7.913,6.875,12/10/2022,16:00 h, 100.0000,040308,1321
0,00000028,YO AREQUIPA,,100.000,43,43,911,00000028.jpg,10.417,9.050,12/10/2022,16:00 h, 100.0000,040308,1321
7,00000001,ACCION POPULAR,,100.000,43,43,1066,00000001.jpg,12.190,10.590,12/10/2022,16:00 h, 100.0000,040308,1321
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,43,43,1265,00000002.jpg,14.465,12.567,12/10/2022,16:00 h, 100.0000,040308,1321
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,43,43,1322,00000008.jpg,15.117,13.133,12/10/2022,16:00 h, 100.0000,040308,1321
3,00000029,FUERZA AREQUIPEÑA,,100.000,43,43,3036,00000029.jpg,34.717,30.161,12/10/2022,16:00 h, 100.0000,040308,1321
