,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000009,PODEMOS PERU,,100.000,48,48,76,00000009.jpg,0.744,0.640,12/10/2022,13:00 h, 100.0000,220109,1662
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,48,48,97,00000002.jpg,0.950,0.817,12/10/2022,13:00 h, 100.0000,220109,1662
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,48,48,100,00000011.jpg,0.979,0.842,12/10/2022,13:00 h, 100.0000,220109,1662
8,00000001,ACCION POPULAR,,100.000,48,48,130,00000001.jpg,1.273,1.095,12/10/2022,13:00 h, 100.0000,220109,1662
10,00000003,RENOVACION POPULAR,,100.000,48,48,180,00000003.jpg,1.762,1.516,12/10/2022,13:00 h, 100.0000,220109,1662
2,00000118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.000,48,48,181,00000118.jpg,1.772,1.524,12/10/2022,13:00 h, 100.0000,220109,1662
0,00000114,NUEVA ESPERANZA,,100.000,48,48,378,00000114.jpg,3.700,3.183,12/10/2022,13:00 h, 100.0000,220109,1662
11,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,48,48,1038,00000007.jpg,10.162,8.740,12/10/2022,13:00 h, 100.0000,220109,1662
6,00000119,SIEMPRE TACNA,,100.000,48,48,1125,00000119.jpg,11.013,9.472,12/10/2022,13:00 h, 100.0000,220109,1662
5,00000121,JUNTOS POR TACNA,,100.000,48,48,1403,00000121.jpg,13.735,11.813,12/10/2022,13:00 h, 100.0000,220109,1662
3,00000116,FRENTE ESPERANZA POR TACNA,,100.000,48,48,1569,00000116.jpg,15.360,13.210,12/10/2022,13:00 h, 100.0000,220109,1662
4,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,48,48,1833,00000115.jpg,17.944,15.433,12/10/2022,13:00 h, 100.0000,220109,1662
1,00000113,BANDERAS TACNEÑISTAS,,100.000,48,48,2105,00000113.jpg,20.607,17.723,12/10/2022,13:00 h, 100.0000,220109,1662
