,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,4,4,0,00000011.jpg,0.000,0.000,12/10/2022,12:30 h, 100.0000,040307,63
9,00000009,PODEMOS PERU,,100.000,4,4,0,00000009.jpg,0.000,0.000,12/10/2022,12:30 h, 100.0000,040307,63
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,4,4,2,00000032.jpg,0.251,0.233,12/10/2022,12:30 h, 100.0000,040307,63
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,7,00000008.jpg,0.878,0.814,12/10/2022,12:30 h, 100.0000,040307,63
7,00000005,JUNTOS POR EL PERU,,100.000,4,4,8,00000005.jpg,1.004,0.930,12/10/2022,12:30 h, 100.0000,040307,63
0,00000028,YO AREQUIPA,,100.000,4,4,11,00000028.jpg,1.380,1.279,12/10/2022,12:30 h, 100.0000,040307,63
8,00000001,ACCION POPULAR,,100.000,4,4,24,00000001.jpg,3.011,2.791,12/10/2022,12:30 h, 100.0000,040307,63
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,4,4,64,00000026.jpg,8.030,7.442,12/10/2022,12:30 h, 100.0000,040307,63
2,00000181,AREQUIPA RENACE,,100.000,4,4,129,00000181.jpg,16.186,15.000,12/10/2022,12:30 h, 100.0000,040307,63
3,00000029,FUERZA AREQUIPEÑA,,100.000,4,4,160,00000029.jpg,20.075,18.605,12/10/2022,12:30 h, 100.0000,040307,63
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,4,4,192,00000031.jpg,24.090,22.326,12/10/2022,12:30 h, 100.0000,040307,63
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,4,4,200,00000002.jpg,25.094,23.256,12/10/2022,12:30 h, 100.0000,040307,63
