,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
10,00000001,ACCION POPULAR,,100.000,380,380,462,00000001.jpg,0.579,0.490,12/10/2022,12:30 h,  99.4764,040109,14590
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,380,380,554,00000002.jpg,0.694,0.587,12/10/2022,12:30 h,  99.4764,040109,14590
14,00000010,PARTIDO MORADO,,100.000,380,380,773,00000010.jpg,0.969,0.819,12/10/2022,12:30 h,  99.4764,040109,14590
9,00000006,FUERZA POPULAR,,100.000,380,380,805,00000006.jpg,1.009,0.853,12/10/2022,12:30 h,  99.4764,040109,14590
11,00000009,PODEMOS PERU,,100.000,380,380,869,00000009.jpg,1.089,0.921,12/10/2022,12:30 h,  99.4764,040109,14590
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,380,380,1143,00000007.jpg,1.433,1.211,12/10/2022,12:30 h,  99.4764,040109,14590
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,380,380,1160,00000004.jpg,1.454,1.229,12/10/2022,12:30 h,  99.4764,040109,14590
8,00000005,JUNTOS POR EL PERU,,100.000,380,380,1422,00000005.jpg,1.782,1.507,12/10/2022,12:30 h,  99.4764,040109,14590
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,380,380,2206,00000026.jpg,2.765,2.337,12/10/2022,12:30 h,  99.4764,040109,14590
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,380,380,2307,00000008.jpg,2.891,2.444,12/10/2022,12:30 h,  99.4764,040109,14590
3,00000029,FUERZA AREQUIPEÑA,,100.000,380,380,3879,00000029.jpg,4.862,4.110,12/10/2022,12:30 h,  99.4764,040109,14590
7,00000033,AREQUIPA TRANSFORMACION,,100.000,380,380,4811,00000033.jpg,6.030,5.098,12/10/2022,12:30 h,  99.4764,040109,14590
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,380,380,5512,00000030.jpg,6.908,5.840,12/10/2022,12:30 h,  99.4764,040109,14590
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,380,380,8169,00000027.jpg,10.239,8.656,12/10/2022,12:30 h,  99.4764,040109,14590
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,380,380,9560,00000032.jpg,11.982,10.130,12/10/2022,12:30 h,  99.4764,040109,14590
0,00000028,YO AREQUIPA,,100.000,380,380,13552,00000028.jpg,16.985,14.359,12/10/2022,12:30 h,  99.4764,040109,14590
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,380,380,22603,00000031.jpg,28.329,23.950,12/10/2022,12:30 h,  99.4764,040109,14590
