,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,154,154,217,00000007.jpg,0.673,0.580,12/10/2022,13:00 h, 100.0000,140805,5140
3,00000005,JUNTOS POR EL PERU,,100.000,154,154,236,00000005.jpg,0.732,0.631,12/10/2022,13:00 h, 100.0000,140805,5140
4,00000006,FUERZA POPULAR,,100.000,154,154,378,00000006.jpg,1.172,1.011,12/10/2022,13:00 h, 100.0000,140805,5140
5,00000001,ACCION POPULAR,,100.000,154,154,605,00000001.jpg,1.875,1.618,12/10/2022,13:00 h, 100.0000,140805,5140
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,154,154,691,00000008.jpg,2.142,1.847,12/10/2022,13:00 h, 100.0000,140805,5140
7,00000003,RENOVACION POPULAR,,100.000,154,154,886,00000003.jpg,2.746,2.369,12/10/2022,13:00 h, 100.0000,140805,5140
6,00000009,PODEMOS PERU,,100.000,154,154,1030,00000009.jpg,3.193,2.754,12/10/2022,13:00 h, 100.0000,140805,5140
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,154,154,1237,00000002.jpg,3.834,3.307,12/10/2022,13:00 h, 100.0000,140805,5140
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,154,154,2686,00000073.jpg,8.326,7.181,12/10/2022,13:00 h, 100.0000,140805,5140
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,154,154,6671,00000004.jpg,20.678,17.836,12/10/2022,13:00 h, 100.0000,140805,5140
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,154,154,8033,00000074.jpg,24.899,21.477,12/10/2022,13:00 h, 100.0000,140805,5140
0,00000072,PATRIA JOVEN,,100.000,154,154,9592,00000072.jpg,29.732,25.646,12/10/2022,13:00 h, 100.0000,140805,5140
