,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000003,RENOVACION POPULAR,,100.000,14,14,1,00000003.jpg,0.033,0.030,12/10/2022,13:00 h, 100.0000,190114,209
7,00000009,PODEMOS PERU,,100.000,14,14,6,00000009.jpg,0.195,0.183,12/10/2022,13:00 h, 100.0000,190114,209
0,00000099,PIURA RENACE,,100.000,14,14,7,00000099.jpg,0.228,0.213,12/10/2022,13:00 h, 100.0000,190114,209
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,14,14,9,00000004.jpg,0.293,0.274,12/10/2022,13:00 h, 100.0000,190114,209
6,00000006,FUERZA POPULAR,,100.000,14,14,10,00000006.jpg,0.326,0.305,12/10/2022,13:00 h, 100.0000,190114,209
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,14,14,12,00000011.jpg,0.391,0.366,12/10/2022,13:00 h, 100.0000,190114,209
3,00000097,REGION PARA TODOS,,100.000,14,14,34,00000097.jpg,1.107,1.037,12/10/2022,13:00 h, 100.0000,190114,209
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,14,14,58,00000095.jpg,1.889,1.769,12/10/2022,13:00 h, 100.0000,190114,209
4,00000096,CONTIGO REGION,,100.000,14,14,529,00000096.jpg,17.231,16.133,12/10/2022,13:00 h, 100.0000,190114,209
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,14,14,694,00000002.jpg,22.606,21.165,12/10/2022,13:00 h, 100.0000,190114,209
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,14,14,1710,00000098.jpg,55.700,52.150,12/10/2022,13:00 h, 100.0000,190114,209
