,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000010,PARTIDO MORADO,,100.000,79,79,94,00000010.jpg,0.548,0.478,12/10/2022,13:00 h, 100.0000,140408,2526
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,79,79,103,00000141.jpg,0.601,0.524,12/10/2022,13:00 h, 100.0000,140408,2526
0,00000072,PATRIA JOVEN,,100.000,79,79,490,00000072.jpg,2.859,2.492,12/10/2022,13:00 h, 100.0000,140408,2526
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,79,79,572,00000007.jpg,3.338,2.909,12/10/2022,13:00 h, 100.0000,140408,2526
4,00000001,ACCION POPULAR,,100.000,79,79,659,00000001.jpg,3.845,3.351,12/10/2022,13:00 h, 100.0000,140408,2526
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,79,79,681,00000004.jpg,3.974,3.463,12/10/2022,13:00 h, 100.0000,140408,2526
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,79,79,834,00000002.jpg,4.866,4.241,12/10/2022,13:00 h, 100.0000,140408,2526
5,00000009,PODEMOS PERU,,100.000,79,79,2340,00000009.jpg,13.654,11.900,12/10/2022,13:00 h, 100.0000,140408,2526
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,79,79,2840,00000074.jpg,16.571,14.443,12/10/2022,13:00 h, 100.0000,140408,2526
6,00000003,RENOVACION POPULAR,,100.000,79,79,3881,00000003.jpg,22.646,19.737,12/10/2022,13:00 h, 100.0000,140408,2526
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,79,79,4644,00000073.jpg,27.098,23.617,12/10/2022,13:00 h, 100.0000,140408,2526
