,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,98,98,54,00000141.jpg,0.251,0.218,12/10/2022,13:00 h,  98.9899,240107,3216
1,00000044,SI SE PUEDE CALLAO,,100.000,98,98,167,00000044.jpg,0.776,0.675,12/10/2022,13:00 h,  98.9899,240107,3216
15,00000010,PARTIDO MORADO,,100.000,98,98,177,00000010.jpg,0.822,0.715,12/10/2022,13:00 h,  98.9899,240107,3216
9,00000005,JUNTOS POR EL PERU,,100.000,98,98,245,00000005.jpg,1.138,0.990,12/10/2022,13:00 h,  98.9899,240107,3216
3,00000046,MOVIMIENTO REGIONAL SOMOS CALLAO,,100.000,98,98,314,00000046.jpg,1.458,1.269,12/10/2022,13:00 h,  98.9899,240107,3216
10,00000006,FUERZA POPULAR,,100.000,98,98,351,00000006.jpg,1.630,1.418,12/10/2022,13:00 h,  98.9899,240107,3216
4,00000041,FUERZA CALLAO SEGURO,,100.000,98,98,378,00000041.jpg,1.756,1.527,12/10/2022,13:00 h,  98.9899,240107,3216
12,00000003,RENOVACION POPULAR,,100.000,98,98,412,00000003.jpg,1.913,1.665,12/10/2022,13:00 h,  98.9899,240107,3216
5,00000042,MOVIMIENTO REGIONAL VIVA EL CALLAO,,100.000,98,98,450,00000042.jpg,2.090,1.818,12/10/2022,13:00 h,  98.9899,240107,3216
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,98,98,462,00000011.jpg,2.146,1.867,12/10/2022,13:00 h,  98.9899,240107,3216
2,00000045,POR TI CALLAO,,100.000,98,98,472,00000045.jpg,2.192,1.907,12/10/2022,13:00 h,  98.9899,240107,3216
14,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,98,98,514,00000007.jpg,2.387,2.077,12/10/2022,13:00 h,  98.9899,240107,3216
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,98,98,794,00000002.jpg,3.688,3.208,12/10/2022,13:00 h,  98.9899,240107,3216
6,00000040,MOVIMIENTO REGIONAL MAS CALLAO,,100.000,98,98,1151,00000040.jpg,5.346,4.651,12/10/2022,13:00 h,  98.9899,240107,3216
11,00000009,PODEMOS PERU,,100.000,98,98,2360,00000009.jpg,10.960,9.536,12/10/2022,13:00 h,  98.9899,240107,3216
13,00000004,ALIANZA PARA EL PROGRESO,,100.000,98,98,6461,00000004.jpg,30.007,26.107,12/10/2022,13:00 h,  98.9899,240107,3216
0,00000043,CONTIGO CALLAO,,100.000,98,98,6770,00000043.jpg,31.442,27.356,12/10/2022,13:00 h,  98.9899,240107,3216
