,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,3,3,3,00000011.jpg,0.559,0.491,12/10/2022,12:30 h, 100.0000,021903,74
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,3,00000008.jpg,0.559,0.491,12/10/2022,12:30 h, 100.0000,021903,74
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,6,00000004.jpg,1.117,0.982,12/10/2022,12:30 h, 100.0000,021903,74
5,00000006,FUERZA POPULAR,,100.000,3,3,12,00000006.jpg,2.235,1.964,12/10/2022,12:30 h, 100.0000,021903,74
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,3,3,16,00000018.jpg,2.980,2.619,12/10/2022,12:30 h, 100.0000,021903,74
6,00000001,ACCION POPULAR,,100.000,3,3,21,00000001.jpg,3.911,3.437,12/10/2022,12:30 h, 100.0000,021903,74
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,25,00000007.jpg,4.655,4.092,12/10/2022,12:30 h, 100.0000,021903,74
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,3,3,55,00000020.jpg,10.242,9.002,12/10/2022,12:30 h, 100.0000,021903,74
1,00000019,SOCIOS POR ANCASH,,100.000,3,3,175,00000019.jpg,32.588,28.642,12/10/2022,12:30 h, 100.0000,021903,74
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,3,3,221,00000021.jpg,41.155,36.170,12/10/2022,12:30 h, 100.0000,021903,74
