,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000005,JUNTOS POR EL PERU,,100.000,19,19,0,00000005.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,110131,375
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,19,19,1,00000011.jpg,0.034,0.030,12/10/2022,13:00 h, 100.0000,110131,375
9,00000003,RENOVACION POPULAR,,100.000,19,19,1,00000003.jpg,0.034,0.030,12/10/2022,13:00 h, 100.0000,110131,375
11,00000010,PARTIDO MORADO,,100.000,19,19,1,00000010.jpg,0.034,0.030,12/10/2022,13:00 h, 100.0000,110131,375
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,19,19,2,00000065.jpg,0.068,0.060,12/10/2022,13:00 h, 100.0000,110131,375
0,00000064,CORAZON PATRIOTA,,100.000,19,19,8,00000064.jpg,0.272,0.242,12/10/2022,13:00 h, 100.0000,110131,375
3,00000062,JUNIN RENACE,,100.000,19,19,11,00000062.jpg,0.375,0.332,12/10/2022,13:00 h, 100.0000,110131,375
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,19,19,142,00000008.jpg,4.835,4.287,12/10/2022,13:00 h, 100.0000,110131,375
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,19,19,240,00000061.jpg,8.172,7.246,12/10/2022,13:00 h, 100.0000,110131,375
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,19,19,306,00000063.jpg,10.419,9.239,12/10/2022,13:00 h, 100.0000,110131,375
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,19,19,437,00000004.jpg,14.879,13.194,12/10/2022,13:00 h, 100.0000,110131,375
8,00000001,ACCION POPULAR,,100.000,19,19,789,00000001.jpg,26.864,23.822,12/10/2022,13:00 h, 100.0000,110131,375
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,19,19,999,00000060.jpg,34.014,30.163,12/10/2022,13:00 h, 100.0000,110131,375
