,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,202,202,650,00000008.jpg,1.495,1.354,12/10/2022,13:00 h,  97.1154,190501,4520
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,202,202,864,00000011.jpg,1.987,1.800,12/10/2022,13:00 h,  97.1154,190501,4520
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,202,202,926,00000002.jpg,2.130,1.929,12/10/2022,13:00 h,  97.1154,190501,4520
6,00000001,ACCION POPULAR,,100.000,202,202,1072,00000001.jpg,2.465,2.233,12/10/2022,13:00 h,  97.1154,190501,4520
0,00000099,PIURA RENACE,,100.000,202,202,1766,00000099.jpg,4.061,3.679,12/10/2022,13:00 h,  97.1154,190501,4520
3,00000097,REGION PARA TODOS,,100.000,202,202,3979,00000097.jpg,9.151,8.289,12/10/2022,13:00 h,  97.1154,190501,4520
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,202,202,5744,00000098.jpg,13.210,11.966,12/10/2022,13:00 h,  97.1154,190501,4520
4,00000096,CONTIGO REGION,,100.000,202,202,6781,00000096.jpg,15.595,14.126,12/10/2022,13:00 h,  97.1154,190501,4520
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,202,202,9969,00000004.jpg,22.927,20.768,12/10/2022,13:00 h,  97.1154,190501,4520
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,202,202,11731,00000095.jpg,26.979,24.439,12/10/2022,13:00 h,  97.1154,190501,4520
