,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,"1,454","1,454",2534,00000141.jpg,0.825,0.728,12/10/2022,16:00 h,  99.6573,140106,40916
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,"1,454","1,454",4575,00000008.jpg,1.490,1.315,12/10/2022,16:00 h,  99.6573,140106,40916
3,00000001,ACCION POPULAR,,100.000,"1,454","1,454",4890,00000001.jpg,1.592,1.405,12/10/2022,16:00 h,  99.6573,140106,40916
2,00000005,JUNTOS POR EL PERU,,100.000,"1,454","1,454",14548,00000005.jpg,4.737,4.180,12/10/2022,16:00 h,  99.6573,140106,40916
8,00000010,PARTIDO MORADO,,100.000,"1,454","1,454",19415,00000010.jpg,6.322,5.579,12/10/2022,16:00 h,  99.6573,140106,40916
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,"1,454","1,454",24491,00000007.jpg,7.975,7.038,12/10/2022,16:00 h,  99.6573,140106,40916
5,00000003,RENOVACION POPULAR,,100.000,"1,454","1,454",37856,00000003.jpg,12.328,10.878,12/10/2022,16:00 h,  99.6573,140106,40916
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,"1,454","1,454",41323,00000011.jpg,13.457,11.874,12/10/2022,16:00 h,  99.6573,140106,40916
4,00000009,PODEMOS PERU,,100.000,"1,454","1,454",41888,00000009.jpg,13.641,12.037,12/10/2022,16:00 h,  99.6573,140106,40916
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,"1,454","1,454",52172,00000004.jpg,16.989,14.992,12/10/2022,16:00 h,  99.6573,140106,40916
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,"1,454","1,454",63393,00000002.jpg,20.643,18.216,12/10/2022,16:00 h,  99.6573,140106,40916
