,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,11,11,6,00000141.jpg,0.247,0.221,12/10/2022,13:00 h, 100.0000,140412,287
9,00000010,PARTIDO MORADO,,100.000,11,11,11,00000010.jpg,0.452,0.404,12/10/2022,13:00 h, 100.0000,140412,287
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,11,11,30,00000004.jpg,1.233,1.103,12/10/2022,13:00 h, 100.0000,140412,287
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,11,11,38,00000073.jpg,1.562,1.397,12/10/2022,13:00 h, 100.0000,140412,287
0,00000072,PATRIA JOVEN,,100.000,11,11,45,00000072.jpg,1.850,1.654,12/10/2022,13:00 h, 100.0000,140412,287
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,11,11,223,00000007.jpg,9.166,8.199,12/10/2022,13:00 h, 100.0000,140412,287
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,11,11,227,00000074.jpg,9.330,8.346,12/10/2022,13:00 h, 100.0000,140412,287
5,00000009,PODEMOS PERU,,100.000,11,11,308,00000009.jpg,12.659,11.324,12/10/2022,13:00 h, 100.0000,140412,287
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,11,11,388,00000002.jpg,15.947,14.265,12/10/2022,13:00 h, 100.0000,140412,287
6,00000003,RENOVACION POPULAR,,100.000,11,11,392,00000003.jpg,16.112,14.412,12/10/2022,13:00 h, 100.0000,140412,287
4,00000001,ACCION POPULAR,,100.000,11,11,765,00000001.jpg,31.443,28.125,12/10/2022,13:00 h, 100.0000,140412,287
