,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,23,23,3,00000009.jpg,0.060,0.054,12/10/2022,13:00 h, 100.0000,200105,579
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,23,23,21,00000011.jpg,0.420,0.377,12/10/2022,13:00 h, 100.0000,200105,579
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,23,23,24,00000008.jpg,0.480,0.430,12/10/2022,13:00 h, 100.0000,200105,579
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,23,23,32,00000100.jpg,0.641,0.574,12/10/2022,13:00 h, 100.0000,200105,579
0,00000101,PODER ANDINO,,100.000,23,23,69,00000101.jpg,1.381,1.238,12/10/2022,13:00 h, 100.0000,200105,579
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,23,23,180,00000102.jpg,3.603,3.229,12/10/2022,13:00 h, 100.0000,200105,579
7,00000001,ACCION POPULAR,,100.000,23,23,264,00000001.jpg,5.284,4.735,12/10/2022,13:00 h, 100.0000,200105,579
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,23,23,1224,00000109.jpg,24.500,21.955,12/10/2022,13:00 h, 100.0000,200105,579
4,00000103,MORAL Y DESARROLLO,,100.000,23,23,1268,00000103.jpg,25.380,22.744,12/10/2022,13:00 h, 100.0000,200105,579
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,23,23,1911,00000105.jpg,38.251,34.278,12/10/2022,13:00 h, 100.0000,200105,579
