,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000010,PARTIDO MORADO,,100.000,64,64,70,00000010.jpg,0.548,0.464,12/10/2022,13:00 h, 100.0000,140904,2320
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,64,64,156,00000007.jpg,1.221,1.033,12/10/2022,13:00 h, 100.0000,140904,2320
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,64,64,269,00000004.jpg,2.105,1.782,12/10/2022,13:00 h, 100.0000,140904,2320
6,00000003,RENOVACION POPULAR,,100.000,64,64,387,00000003.jpg,3.029,2.563,12/10/2022,13:00 h, 100.0000,140904,2320
4,00000001,ACCION POPULAR,,100.000,64,64,391,00000001.jpg,3.060,2.590,12/10/2022,13:00 h, 100.0000,140904,2320
3,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,64,64,435,00000011.jpg,3.404,2.881,12/10/2022,13:00 h, 100.0000,140904,2320
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,64,64,712,00000002.jpg,5.572,4.716,12/10/2022,13:00 h, 100.0000,140904,2320
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,64,64,1090,00000073.jpg,8.530,7.219,12/10/2022,13:00 h, 100.0000,140904,2320
0,00000072,PATRIA JOVEN,,100.000,64,64,1615,00000072.jpg,12.639,10.697,12/10/2022,13:00 h, 100.0000,140904,2320
5,00000009,PODEMOS PERU,,100.000,64,64,2851,00000009.jpg,22.312,18.883,12/10/2022,13:00 h, 100.0000,140904,2320
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,64,64,4802,00000074.jpg,37.580,31.806,12/10/2022,13:00 h, 100.0000,140904,2320
