,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,5,5,2,00000141.jpg,0.194,0.174,12/10/2022,13:00 h, 100.0000,140404,121
9,00000010,PARTIDO MORADO,,100.000,5,5,2,00000010.jpg,0.194,0.174,12/10/2022,13:00 h, 100.0000,140404,121
4,00000001,ACCION POPULAR,,100.000,5,5,6,00000001.jpg,0.582,0.521,12/10/2022,13:00 h, 100.0000,140404,121
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,5,5,11,00000073.jpg,1.067,0.955,12/10/2022,13:00 h, 100.0000,140404,121
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,5,5,18,00000004.jpg,1.746,1.562,12/10/2022,13:00 h, 100.0000,140404,121
6,00000003,RENOVACION POPULAR,,100.000,5,5,21,00000003.jpg,2.037,1.823,12/10/2022,13:00 h, 100.0000,140404,121
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,5,5,37,00000002.jpg,3.589,3.212,12/10/2022,13:00 h, 100.0000,140404,121
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,5,5,155,00000074.jpg,15.034,13.455,12/10/2022,13:00 h, 100.0000,140404,121
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,5,5,205,00000007.jpg,19.884,17.795,12/10/2022,13:00 h, 100.0000,140404,121
5,00000009,PODEMOS PERU,,100.000,5,5,234,00000009.jpg,22.696,20.312,12/10/2022,13:00 h, 100.0000,140404,121
0,00000072,PATRIA JOVEN,,100.000,5,5,340,00000072.jpg,32.978,29.514,12/10/2022,13:00 h, 100.0000,140404,121
