,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000009,PODEMOS PERU,,100.000,313,313,819,00000009.jpg,1.251,1.112,12/10/2022,13:00 h,  98.7382,220101,8218
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,313,313,943,00000002.jpg,1.441,1.280,12/10/2022,13:00 h,  98.7382,220101,8218
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,313,313,1073,00000011.jpg,1.639,1.456,12/10/2022,13:00 h,  98.7382,220101,8218
2,00000118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.000,313,313,1081,00000118.jpg,1.651,1.467,12/10/2022,13:00 h,  98.7382,220101,8218
8,00000001,ACCION POPULAR,,100.000,313,313,1117,00000001.jpg,1.706,1.516,12/10/2022,13:00 h,  98.7382,220101,8218
10,00000003,RENOVACION POPULAR,,100.000,313,313,1561,00000003.jpg,2.385,2.119,12/10/2022,13:00 h,  98.7382,220101,8218
0,00000114,NUEVA ESPERANZA,,100.000,313,313,4201,00000114.jpg,6.418,5.702,12/10/2022,13:00 h,  98.7382,220101,8218
11,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,313,313,4597,00000007.jpg,7.023,6.239,12/10/2022,13:00 h,  98.7382,220101,8218
3,00000116,FRENTE ESPERANZA POR TACNA,,100.000,313,313,6300,00000116.jpg,9.624,8.551,12/10/2022,13:00 h,  98.7382,220101,8218
5,00000121,JUNTOS POR TACNA,,100.000,313,313,6325,00000121.jpg,9.662,8.585,12/10/2022,13:00 h,  98.7382,220101,8218
6,00000119,SIEMPRE TACNA,,100.000,313,313,7127,00000119.jpg,10.888,9.673,12/10/2022,13:00 h,  98.7382,220101,8218
1,00000113,BANDERAS TACNEÑISTAS,,100.000,313,313,13456,00000113.jpg,20.556,18.263,12/10/2022,13:00 h,  98.7382,220101,8218
4,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,313,313,16860,00000115.jpg,25.756,22.883,12/10/2022,13:00 h,  98.7382,220101,8218
