,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,"1,281","1,281",1562,00000141.jpg,0.623,0.523,12/10/2022,13:00 h,  99.9220,240101,48107
9,00000005,JUNTOS POR EL PERU,,100.000,"1,281","1,281",3822,00000005.jpg,1.525,1.280,12/10/2022,13:00 h,  99.9220,240101,48107
3,00000046,MOVIMIENTO REGIONAL SOMOS CALLAO,,100.000,"1,281","1,281",3858,00000046.jpg,1.540,1.292,12/10/2022,13:00 h,  99.9220,240101,48107
13,00000004,ALIANZA PARA EL PROGRESO,,100.000,"1,281","1,281",4810,00000004.jpg,1.920,1.610,12/10/2022,13:00 h,  99.9220,240101,48107
15,00000010,PARTIDO MORADO,,100.000,"1,281","1,281",5269,00000010.jpg,2.103,1.764,12/10/2022,13:00 h,  99.9220,240101,48107
4,00000041,FUERZA CALLAO SEGURO,,100.000,"1,281","1,281",5828,00000041.jpg,2.326,1.951,12/10/2022,13:00 h,  99.9220,240101,48107
1,00000044,SI SE PUEDE CALLAO,,100.000,"1,281","1,281",5941,00000044.jpg,2.371,1.989,12/10/2022,13:00 h,  99.9220,240101,48107
5,00000042,MOVIMIENTO REGIONAL VIVA EL CALLAO,,100.000,"1,281","1,281",6843,00000042.jpg,2.731,2.291,12/10/2022,13:00 h,  99.9220,240101,48107
2,00000045,POR TI CALLAO,,100.000,"1,281","1,281",8688,00000045.jpg,3.467,2.909,12/10/2022,13:00 h,  99.9220,240101,48107
14,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,"1,281","1,281",11116,00000007.jpg,4.436,3.722,12/10/2022,13:00 h,  99.9220,240101,48107
10,00000006,FUERZA POPULAR,,100.000,"1,281","1,281",11250,00000006.jpg,4.490,3.767,12/10/2022,13:00 h,  99.9220,240101,48107
11,00000009,PODEMOS PERU,,100.000,"1,281","1,281",11326,00000009.jpg,4.520,3.792,12/10/2022,13:00 h,  99.9220,240101,48107
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,"1,281","1,281",13242,00000011.jpg,5.285,4.434,12/10/2022,13:00 h,  99.9220,240101,48107
12,00000003,RENOVACION POPULAR,,100.000,"1,281","1,281",15505,00000003.jpg,6.188,5.191,12/10/2022,13:00 h,  99.9220,240101,48107
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,"1,281","1,281",18101,00000002.jpg,7.224,6.061,12/10/2022,13:00 h,  99.9220,240101,48107
6,00000040,MOVIMIENTO REGIONAL MAS CALLAO,,100.000,"1,281","1,281",45483,00000040.jpg,18.152,15.229,12/10/2022,13:00 h,  99.9220,240101,48107
0,00000043,CONTIGO CALLAO,,100.000,"1,281","1,281",77918,00000043.jpg,31.097,26.088,12/10/2022,13:00 h,  99.9220,240101,48107
