,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000161,LORETO PARA TODOS,,100.000,38,38,4,00000161.jpg,0.060,0.054,12/10/2022,13:00 h,  92.6829,150103,753
6,00000006,FUERZA POPULAR,,100.000,38,38,8,00000006.jpg,0.120,0.108,12/10/2022,13:00 h,  92.6829,150103,753
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,38,38,8,00000008.jpg,0.120,0.108,12/10/2022,13:00 h,  92.6829,150103,753
7,00000001,ACCION POPULAR,,100.000,38,38,10,00000001.jpg,0.151,0.135,12/10/2022,13:00 h,  92.6829,150103,753
4,00000076,JUNTOS POR LORETO,,100.000,38,38,15,00000076.jpg,0.226,0.203,12/10/2022,13:00 h,  92.6829,150103,753
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,38,38,20,10000080.jpg,0.301,0.271,12/10/2022,13:00 h,  92.6829,150103,753
8,00000009,PODEMOS PERU,,100.000,38,38,36,00000009.jpg,0.542,0.487,12/10/2022,13:00 h,  92.6829,150103,753
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,38,38,225,00000079.jpg,3.389,3.043,12/10/2022,13:00 h,  92.6829,150103,753
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,38,38,1032,00000002.jpg,15.542,13.959,12/10/2022,13:00 h,  92.6829,150103,753
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,38,38,1288,00000004.jpg,19.398,17.422,12/10/2022,13:00 h,  92.6829,150103,753
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,38,38,1961,00000075.jpg,29.533,26.525,12/10/2022,13:00 h,  92.6829,150103,753
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,38,38,2033,00000078.jpg,30.617,27.499,12/10/2022,13:00 h,  92.6829,150103,753
