,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,33,33,0,00000009.jpg,0.000,0.000,12/10/2022,13:00 h,  86.8421,150105,514
7,00000001,ACCION POPULAR,,100.000,33,33,3,00000001.jpg,0.063,0.057,12/10/2022,13:00 h,  86.8421,150105,514
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,33,33,5,10000080.jpg,0.105,0.095,12/10/2022,13:00 h,  86.8421,150105,514
6,00000006,FUERZA POPULAR,,100.000,33,33,6,00000006.jpg,0.126,0.113,12/10/2022,13:00 h,  86.8421,150105,514
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,33,33,6,00000008.jpg,0.126,0.113,12/10/2022,13:00 h,  86.8421,150105,514
5,00000161,LORETO PARA TODOS,,100.000,33,33,8,00000161.jpg,0.168,0.151,12/10/2022,13:00 h,  86.8421,150105,514
4,00000076,JUNTOS POR LORETO,,100.000,33,33,12,00000076.jpg,0.251,0.227,12/10/2022,13:00 h,  86.8421,150105,514
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,33,33,30,00000079.jpg,0.628,0.567,12/10/2022,13:00 h,  86.8421,150105,514
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,33,33,216,00000075.jpg,4.524,4.084,12/10/2022,13:00 h,  86.8421,150105,514
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,33,33,914,00000004.jpg,19.141,17.281,12/10/2022,13:00 h,  86.8421,150105,514
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,33,33,1406,00000002.jpg,29.445,26.583,12/10/2022,13:00 h,  86.8421,150105,514
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,33,33,2169,00000078.jpg,45.424,41.010,12/10/2022,13:00 h,  86.8421,150105,514
