,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,25,25,5,00000141.jpg,0.100,0.087,12/10/2022,13:00 h,  96.1538,130105,715
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,25,25,11,00000071.jpg,0.220,0.192,12/10/2022,13:00 h,  96.1538,130105,715
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,25,25,43,00000008.jpg,0.858,0.751,12/10/2022,13:00 h,  96.1538,130105,715
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,25,25,46,00000070.jpg,0.918,0.803,12/10/2022,13:00 h,  96.1538,130105,715
6,00000001,ACCION POPULAR,,100.000,25,25,81,00000001.jpg,1.617,1.415,12/10/2022,13:00 h,  96.1538,130105,715
7,00000003,RENOVACION POPULAR,,100.000,25,25,210,00000003.jpg,4.192,3.668,12/10/2022,13:00 h,  96.1538,130105,715
4,00000005,JUNTOS POR EL PERU,,100.000,25,25,263,00000005.jpg,5.250,4.594,12/10/2022,13:00 h,  96.1538,130105,715
5,00000006,FUERZA POPULAR,,100.000,25,25,350,00000006.jpg,6.986,6.114,12/10/2022,13:00 h,  96.1538,130105,715
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,25,25,697,00000004.jpg,13.912,12.175,12/10/2022,13:00 h,  96.1538,130105,715
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,25,25,1045,00000002.jpg,20.858,18.253,12/10/2022,13:00 h,  96.1538,130105,715
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,25,25,1098,00000011.jpg,21.916,19.179,12/10/2022,13:00 h,  96.1538,130105,715
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,25,25,1161,00000007.jpg,23.174,20.279,12/10/2022,13:00 h,  96.1538,130105,715
