,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,40,40,21,00000011.jpg,0.232,0.213,12/10/2022,13:00 h, 100.0000,190505,828
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,40,40,33,00000008.jpg,0.365,0.334,12/10/2022,13:00 h, 100.0000,190505,828
0,00000099,PIURA RENACE,,100.000,40,40,56,00000099.jpg,0.619,0.567,12/10/2022,13:00 h, 100.0000,190505,828
3,00000097,REGION PARA TODOS,,100.000,40,40,169,00000097.jpg,1.868,1.711,12/10/2022,13:00 h, 100.0000,190505,828
4,00000096,CONTIGO REGION,,100.000,40,40,242,00000096.jpg,2.675,2.451,12/10/2022,13:00 h, 100.0000,190505,828
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,40,40,724,00000002.jpg,8.003,7.332,12/10/2022,13:00 h, 100.0000,190505,828
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,40,40,1073,00000098.jpg,11.860,10.866,12/10/2022,13:00 h, 100.0000,190505,828
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,40,40,1641,00000095.jpg,18.139,16.618,12/10/2022,13:00 h, 100.0000,190505,828
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,40,40,2054,00000004.jpg,22.704,20.800,12/10/2022,13:00 h, 100.0000,190505,828
6,00000001,ACCION POPULAR,,100.000,40,40,3034,00000001.jpg,33.536,30.724,12/10/2022,13:00 h, 100.0000,190505,828
